@relation '.\\uk-2007-05.content_based_features.csv'

@attribute HST_1 numeric
@attribute HST_2 numeric
@attribute HST_3 numeric
@attribute HST_4 numeric
@attribute HST_5 numeric
@attribute HST_6 numeric
@attribute HST_7 numeric
@attribute HST_8 numeric
@attribute HST_9 numeric
@attribute HST_10 numeric
@attribute HST_11 numeric
@attribute HST_12 numeric
@attribute HST_13 numeric
@attribute HST_14 numeric
@attribute HST_15 numeric
@attribute HST_16 numeric
@attribute HST_17 numeric
@attribute HST_18 numeric
@attribute HST_19 numeric
@attribute HST_20 numeric
@attribute HST_21 numeric
@attribute HST_22 numeric
@attribute HST_23 numeric
@attribute HST_24 numeric
@attribute HMG_25 numeric
@attribute HMG_26 numeric
@attribute HMG_27 numeric
@attribute HMG_28 numeric
@attribute HMG_29 numeric
@attribute HMG_30 numeric
@attribute HMG_31 numeric
@attribute HMG_32 numeric
@attribute HMG_33 numeric
@attribute HMG_34 numeric
@attribute HMG_35 numeric
@attribute HMG_36 numeric
@attribute HMG_37 numeric
@attribute HMG_38 numeric
@attribute HMG_39 numeric
@attribute HMG_40 numeric
@attribute HMG_41 numeric
@attribute HMG_42 numeric
@attribute HMG_43 numeric
@attribute HMG_44 numeric
@attribute HMG_45 numeric
@attribute HMG_46 numeric
@attribute HMG_47 numeric
@attribute HMG_48 numeric
@attribute AVG_49 numeric
@attribute AVG_50 numeric
@attribute AVG_51 numeric
@attribute AVG_52 numeric
@attribute AVG_53 numeric
@attribute AVG_54 numeric
@attribute AVG_55 numeric
@attribute AVG_56 numeric
@attribute AVG_57 numeric
@attribute AVG_58 numeric
@attribute AVG_59 numeric
@attribute AVG_60 numeric
@attribute AVG_61 numeric
@attribute AVG_62 numeric
@attribute AVG_63 numeric
@attribute AVG_64 numeric
@attribute AVG_65 numeric
@attribute AVG_66 numeric
@attribute AVG_67 numeric
@attribute AVG_68 numeric
@attribute AVG_69 numeric
@attribute AVG_70 numeric
@attribute AVG_71 numeric
@attribute AVG_72 numeric
@attribute STD_73 numeric
@attribute STD_74 numeric
@attribute STD_75 numeric
@attribute STD_76 numeric
@attribute STD_77 numeric
@attribute STD_78 numeric
@attribute STD_79 numeric
@attribute STD_80 numeric
@attribute STD_81 numeric
@attribute STD_82 numeric
@attribute STD_83 numeric
@attribute STD_84 numeric
@attribute STD_85 numeric
@attribute STD_86 numeric
@attribute STD_87 numeric
@attribute STD_88 numeric
@attribute STD_89 numeric
@attribute STD_90 numeric
@attribute STD_91 numeric
@attribute STD_92 numeric
@attribute STD_93 numeric
@attribute STD_94 numeric
@attribute STD_95 numeric
@attribute STD_96 numeric
@attribute class {spam,nonspam}

@data
6,2,4.666667,0,0.01232,1.0625,0,0,0.333333,0.666667,0,0,0.004,0.004,0,0,0,0,0,0,0,0,1.386294,1.386294,6,2,4.666667,0,0.01232,1.0625,0,0,0.333333,0.666667,0,0,0.004,0.004,0,0,0,0,0,0,0,0,1.386294,1.386294,6,2,4.666667,0,0.016317,1.0625,0,0,0.333333,0.666667,0,0,0.004,0.004,0,0,0,0,0,0,0,0,1.386294,1.386294,0,0,0,0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
263,17,5.501901,0.277567,0.040393,2.913118,0.041825,0.098859,0.129278,0.18251,0.11,0.13,0.068,0.048,0.015209,0.038023,0.057034,0.212928,0.04,0.05,0.03,0.056,5.263564,4.463715,245,2,2.877551,0,0.011682,2.540107,0.081633,0.093878,0.114286,0.130612,0.2,0.115,0.056,0.032,0.008163,0.012245,0.040816,0.085714,0.02,0.015,0.02,0.021,5.020197,3.521842,174.967033,3.032967,4.344433,0.177717,0.014039,2.227899,0.090132,0.129212,0.202939,0.273966,0.147912,0.10511,0.069714,0.047791,0.022366,0.031645,0.084126,0.165412,0.053846,0.033077,0.025912,0.026374,4.548466,3.961833,43135.92199,7.086825,1.066806,0.183096,0.000282,0.298239,0.012519,0.013461,0.014398,0.016474,0.052203,0.018185,0.01005,0.005248,0.000537,0.001024,0.012587,0.013522,0.018035,0.00497,0.001445,0.001155,0.596306,0.52528,nonspam
297,10,4.949495,0,0.073406,2.384615,0.212121,0.279461,0.380471,0.505051,0.63,0.415,0.226,0.15,0.023569,0.080808,0.164983,0.242424,0.07,0.12,0.098,0.072,5.547967,5.155739,297,10,4.949495,0,0.073406,2.384615,0.212121,0.279461,0.380471,0.505051,0.63,0.415,0.226,0.15,0.023569,0.080808,0.164983,0.242424,0.07,0.12,0.098,0.072,5.547967,5.155739,362,7.5,4.975933,0.001582,0.073062,2.510486,0.219669,0.27867,0.392713,0.50531,0.6825,0.44125,0.257,0.16675,0.018956,0.077624,0.170592,0.248495,0.0625,0.12375,0.114,0.0835,5.601401,5.123086,23826.5,18.75,0.036656,0.000008,0.000156,0.006541,0.006147,0.007482,0.009173,0.012267,0.009969,0.006242,0.004037,0.001856,0.000038,0.000494,0.001172,0.00233,0.000619,0.000717,0.001106,0.000674,0.290198,0.432296,nonspam
104,1,4.365385,0.067308,0.013804,1.853821,0.115385,0.144231,0.259615,0.326923,0.12,0.075,0.054,0.034,0.019231,0.076923,0.105769,0.173077,0.02,0.04,0.022,0.018,4.584199,4.468558,460,1,4.717391,0.002174,0.129141,2.469484,0.117391,0.156522,0.23913,0.317391,0.54,0.36,0.22,0.146,0.008696,0.078261,0.123913,0.208696,0.04,0.18,0.114,0.096,6.065932,5.845827,360,1.363636,4.708227,0.01403,0.064128,2.474163,0.110016,0.133337,0.198094,0.25967,0.370909,0.225909,0.137455,0.091909,0.011326,0.03944,0.091275,0.140619,0.046364,0.071364,0.066727,0.051818,5.498727,4.856471,31902,0.77686,0.076431,0.000368,0.001701,0.327964,0.003127,0.003818,0.004168,0.003746,0.066572,0.021349,0.006641,0.002623,0.000069,0.000496,0.000618,0.001282,0.002714,0.003964,0.00173,0.000895,0.415036,0.834921,nonspam
661,19,5.552194,0.107413,0.036763,4.288119,0.293495,0.360061,0.532526,0.583964,1.94,1.19,0.704,0.386,0.015129,0.059002,0.152799,0.240545,0.1,0.195,0.202,0.159,5.428413,3.552614,661,19,5.552194,0.107413,0.036763,4.288119,0.293495,0.360061,0.532526,0.583964,1.94,1.19,0.704,0.386,0.015129,0.059002,0.152799,0.240545,0.1,0.195,0.202,0.159,5.428413,3.552614,929.129032,19.483871,5.22436,0.113443,0.049976,3.474459,0.216996,0.272373,0.407522,0.474797,1.882581,1.186129,0.704968,0.407774,0.015982,0.051532,0.130257,0.20747,0.15,0.230645,0.232516,0.187097,5.872923,4.492352,209392.305931,18.24974,0.047029,0.02098,0.000234,0.433242,0.005222,0.00743,0.011337,0.009167,0.231232,0.095732,0.035768,0.013735,0.000023,0.000176,0.001049,0.002531,0.004761,0.005882,0.005502,0.003731,0.832923,0.958073,nonspam
122,3,4.295082,0.418033,0.023484,1.794444,0.098361,0.155738,0.254098,0.295082,0.12,0.095,0.062,0.036,0.032787,0.065574,0.180328,0.213115,0.04,0.04,0.044,0.026,4.775939,4.74182,122,3,4.295082,0.418033,0.023484,1.794444,0.098361,0.155738,0.254098,0.295082,0.12,0.095,0.062,0.036,0.032787,0.065574,0.180328,0.213115,0.04,0.04,0.044,0.026,4.775939,4.74182,304.042084,2.082164,5.571525,0.812555,0.032865,1.932375,0.03897,0.049103,0.093095,0.147086,0.072124,0.066834,0.050136,0.039986,0.020606,0.038143,0.117616,0.162738,0.063848,0.048016,0.044277,0.033411,3.777815,3.584384,1662496.557347,0.72872,0.463523,0.076586,0.000824,0.248191,0.000924,0.001672,0.003804,0.006378,0.092274,0.078384,0.039848,0.025434,0.001088,0.001502,0.004583,0.006814,0.067773,0.036865,0.023646,0.014598,1.303375,1.171766,nonspam
7,2,6,0.857143,0.002575,0.907407,0.285714,0.285714,0.285714,0.285714,0.02,0.01,0.004,0.002,0.142857,0.142857,0.142857,0.142857,0.01,0.005,0.002,0.001,1.609438,1.609438,7,2,6,0.857143,0.002575,0.907407,0.285714,0.285714,0.285714,0.285714,0.02,0.01,0.004,0.002,0.142857,0.142857,0.142857,0.142857,0.01,0.005,0.002,0.001,1.609438,1.609438,7,2,6,0.857143,0.002575,0.907407,0.285714,0.285714,0.285714,0.285714,0.02,0.01,0.004,0.002,0.142857,0.142857,0.142857,0.142857,0.01,0.005,0.002,0.001,1.609438,1.609438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
485,6,4.321649,0.614433,0.027549,2.110384,0.119588,0.185567,0.292784,0.385567,0.58,0.45,0.284,0.187,0.020619,0.057732,0.125773,0.16701,0.1,0.14,0.122,0.081,6.153102,6.052541,485,6,4.321649,0.614433,0.027549,2.110384,0.119588,0.185567,0.292784,0.385567,0.58,0.45,0.284,0.187,0.020619,0.057732,0.125773,0.16701,0.1,0.14,0.122,0.081,6.153102,6.052541,407.806,7.834,4.857868,0.478017,0.027096,2.167052,0.098227,0.16885,0.27938,0.377799,0.48436,0.37055,0.230504,0.154812,0.034221,0.090364,0.162385,0.205181,0.1185,0.15223,0.11028,0.073612,5.720245,5.464024,249801.084364,8.086444,0.099239,0.0127,0.000018,0.129769,0.000654,0.000469,0.000411,0.000507,0.929809,0.325483,0.088529,0.036941,0.000048,0.000271,0.000755,0.000715,0.00889,0.004846,0.002026,0.002138,0.096488,0.056968,nonspam
999,8,5.39039,0.087087,0.031428,2.599349,0.082082,0.117117,0.172172,0.22022,0.82,0.585,0.344,0.22,0.027027,0.065065,0.1001,0.153153,0.27,0.325,0.2,0.153,6.729117,6.248297,999,8,5.39039,0.087087,0.031428,2.599349,0.082082,0.117117,0.172172,0.22022,0.82,0.585,0.344,0.22,0.027027,0.065065,0.1001,0.153153,0.27,0.325,0.2,0.153,6.729117,6.248297,999,8,5.39039,0.087087,0.031428,2.599349,0.082082,0.117117,0.172172,0.22022,0.82,0.585,0.344,0.22,0.027027,0.065065,0.1001,0.153153,0.27,0.325,0.2,0.153,6.729117,6.248297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spam
2173,8,4.527382,0.077312,0.042352,2.547942,0.074551,0.11965,0.193741,0.280718,1.62,1.3,0.842,0.61,0.041878,0.057524,0.100322,0.162908,0.91,0.625,0.436,0.354,7.535897,6.961555,2173,8,4.527382,0.077312,0.042352,2.547942,0.074551,0.11965,0.193741,0.280718,1.62,1.3,0.842,0.61,0.041878,0.057524,0.100322,0.162908,0.91,0.625,0.436,0.354,7.535897,6.961555,788.216216,13.725572,4.689625,0.101929,0.028989,2.224562,0.152726,0.209753,0.27157,0.371115,1.093264,0.756684,0.399077,0.276909,0.050892,0.074777,0.118289,0.196678,0.37659,0.265042,0.174225,0.144688,6.384099,6.023194,247279.113334,10.764606,0.057045,0.00107,0.000232,0.043126,0.001343,0.001631,0.001702,0.001821,0.150699,0.076376,0.027893,0.016474,0.000113,0.000269,0.000335,0.000768,0.024606,0.011562,0.007238,0.004606,0.436859,0.436698,nonspam
342,3,4.616959,0,0.04344,2.076757,0.04386,0.055556,0.116959,0.195906,0.15,0.095,0.08,0.067,0.02924,0.038012,0.055556,0.099415,0.1,0.065,0.038,0.034,5.80702,5.733879,342,3,4.616959,0,0.04344,2.076757,0.04386,0.055556,0.116959,0.195906,0.15,0.095,0.08,0.067,0.02924,0.038012,0.055556,0.099415,0.1,0.065,0.038,0.034,5.80702,5.733879,189.857143,4.285714,4.307323,0.007314,0.025199,1.934653,0.046956,0.062623,0.121561,0.184373,0.081429,0.053571,0.042571,0.033,0.017005,0.026621,0.040505,0.075603,0.037143,0.027143,0.015429,0.014286,5.066093,4.972938,10766.122449,0.77551,0.088905,0.000056,0.000106,0.012906,0.000349,0.000603,0.001916,0.002438,0.001498,0.000569,0.0004,0.000275,0.000119,0.000215,0.000865,0.000944,0.001135,0.00042,0.000141,0.000092,0.242478,0.180064,nonspam
328,2,4.695122,0.04878,0.05342,2.055006,0.051829,0.10061,0.170732,0.219512,0.17,0.165,0.112,0.072,0.054878,0.079268,0.118902,0.161585,0.18,0.13,0.078,0.053,5.769888,5.707388,328,2,4.695122,0.04878,0.05342,2.055006,0.051829,0.10061,0.170732,0.219512,0.17,0.165,0.112,0.072,0.054878,0.079268,0.118902,0.161585,0.18,0.13,0.078,0.053,5.769888,5.707388,114.785714,3.5,5.013822,0.461579,0.018064,1.676715,0.166,0.250197,0.370397,0.433071,0.127143,0.103214,0.063143,0.038571,0.12218,0.154199,0.250749,0.306175,0.094286,0.06,0.040143,0.025786,4.285943,4.236193,16255.596939,3.678571,0.093,0.083604,0.000217,0.045537,0.002818,0.004486,0.009344,0.010128,0.003806,0.003988,0.001822,0.000827,0.001759,0.002988,0.005987,0.007744,0.002496,0.001079,0.000486,0.000286,0.638606,0.559205,nonspam
171,0,5.824561,0.023392,0.005604,2.157116,0.070175,0.140351,0.280702,0.345029,0.12,0.12,0.096,0.059,0.064327,0.081871,0.134503,0.222222,0.11,0.07,0.046,0.038,5.093991,4.993777,171,0,5.824561,0.023392,0.005604,2.157116,0.070175,0.140351,0.280702,0.345029,0.12,0.12,0.096,0.059,0.064327,0.081871,0.134503,0.222222,0.11,0.07,0.046,0.038,5.093991,4.993777,365.9,0,5.499432,0.030289,0.012635,2.265064,0.065105,0.127358,0.258399,0.323052,0.247667,0.218333,0.163333,0.1052,0.058819,0.082425,0.133259,0.235959,0.165667,0.1405,0.0886,0.074867,5.500765,5.314404,122696.756667,0,0.200866,0.001137,0.000209,0.112658,0.000552,0.00092,0.004502,0.004447,0.087471,0.046866,0.018981,0.008002,0.000593,0.000725,0.001278,0.003558,0.019031,0.026832,0.007753,0.004026,0.602049,0.652732,nonspam
491,10,5.11609,0.063136,0.024856,2.226093,0.063136,0.112016,0.177189,0.256619,0.31,0.275,0.174,0.126,0.032587,0.0611,0.10387,0.158859,0.16,0.15,0.102,0.078,6.141653,5.98551,491,10,5.11609,0.063136,0.024856,2.226093,0.063136,0.112016,0.177189,0.256619,0.31,0.275,0.174,0.126,0.032587,0.0611,0.10387,0.158859,0.16,0.15,0.102,0.078,6.141653,5.98551,223.982759,7.37931,4.857741,0.11026,0.015224,1.79201,0.084563,0.160919,0.252289,0.449946,0.209828,0.171207,0.110414,0.079052,0.030004,0.080683,0.154412,0.269296,0.082414,0.077069,0.057448,0.04519,4.484968,4.27112,52033.913496,12.994055,0.225711,0.013484,0.000127,0.349142,0.001628,0.001498,0.00193,0.017866,0.050195,0.026574,0.015269,0.005975,0.000398,0.000211,0.001476,0.008736,0.005367,0.004759,0.003214,0.001646,2.420852,2.035562,nonspam
496,4,4.03629,0.225806,0.056602,2.090377,0.082661,0.096774,0.149194,0.201613,0.41,0.24,0.148,0.1,0.028226,0.050403,0.102823,0.129032,0.14,0.125,0.102,0.064,6.194117,6.160659,496,4,4.03629,0.225806,0.056602,2.090377,0.082661,0.096774,0.149194,0.201613,0.41,0.24,0.148,0.1,0.028226,0.050403,0.102823,0.129032,0.14,0.125,0.102,0.064,6.194117,6.160659,265.755556,2.577778,4.396269,0.170136,0.086062,2.031892,0.057974,0.092865,0.150872,0.213262,0.112,0.093778,0.065244,0.046911,0.026996,0.041424,0.088087,0.140862,0.058,0.044667,0.036489,0.030911,5.177748,5.037904,49088.362469,9.488395,0.455441,0.051024,0.002939,0.086875,0.003818,0.005008,0.006911,0.009613,0.025056,0.010116,0.003684,0.001594,0.000722,0.001275,0.003976,0.004763,0.002594,0.001498,0.000725,0.000577,0.785981,0.933604,nonspam
755,4,4.768212,0.025166,0.038122,5.093567,0.148344,0.181457,0.396026,0.460927,1.12,0.685,0.598,0.348,0.068874,0.090066,0.178808,0.271523,0.52,0.34,0.27,0.205,5.198405,3.287273,755,4,4.768212,0.025166,0.038122,5.093567,0.148344,0.181457,0.396026,0.460927,1.12,0.685,0.598,0.348,0.068874,0.090066,0.178808,0.271523,0.52,0.34,0.27,0.205,5.198405,3.287273,871.105263,3.052632,4.803218,0.030243,0.05768,5.047626,0.14517,0.167423,0.366967,0.438183,1.27,0.734211,0.658368,0.391026,0.0595,0.077203,0.166483,0.26674,0.526316,0.341316,0.300737,0.238684,5.223108,3.435959,57628.98892,1.523546,0.004205,0.000118,0.000279,1.079736,0.00017,0.00025,0.003873,0.003593,0.123379,0.037226,0.031642,0.011416,0.000085,0.000148,0.001006,0.001381,0.01706,0.008132,0.00696,0.004477,0.208904,0.090573,nonspam
410,12,5.419512,0.004878,0.0215,2.414679,0.117073,0.202439,0.295122,0.387805,0.48,0.415,0.242,0.159,0.039024,0.109756,0.239024,0.317073,0.16,0.225,0.196,0.13,5.933951,5.740122,410,12,5.419512,0.004878,0.0215,2.414679,0.117073,0.202439,0.295122,0.387805,0.48,0.415,0.242,0.159,0.039024,0.109756,0.239024,0.317073,0.16,0.225,0.196,0.13,5.933951,5.740122,407.733333,11.133333,5.140689,0.067029,0.02192,2.456533,0.107438,0.184187,0.270377,0.357932,0.376667,0.324,0.196267,0.133333,0.030454,0.079931,0.21365,0.270399,0.119333,0.145333,0.147467,0.0962,5.743601,5.404521,39511.795556,4.115556,0.138952,0.024493,0.000089,0.054852,0.001929,0.004508,0.006453,0.007455,0.021156,0.012347,0.005204,0.002796,0.000329,0.001314,0.00816,0.009736,0.0043,0.004368,0.002617,0.001167,0.356913,0.520098,nonspam
444,2,3.711712,0,0.013905,2.075397,0.096847,0.112613,0.254505,0.290541,0.43,0.25,0.226,0.129,0.013514,0.027027,0.060811,0.087838,0.06,0.06,0.054,0.039,5.802578,5.411612,444,2,3.711712,0,0.013905,2.075397,0.096847,0.112613,0.254505,0.290541,0.43,0.25,0.226,0.129,0.013514,0.027027,0.060811,0.087838,0.06,0.06,0.054,0.039,5.802578,5.411612,313,3.5,4.405306,0.002747,0.029466,2.128072,0.14183,0.174438,0.281098,0.34582,0.385,0.2325,0.169,0.101,0.009504,0.032744,0.082603,0.126337,0.035,0.0475,0.046,0.0345,5.470812,5.187832,17161,2.25,0.481074,0.000008,0.000242,0.002775,0.002023,0.003822,0.000707,0.003056,0.002025,0.000306,0.003249,0.000784,0.000016,0.000033,0.000475,0.001482,0.000625,0.000156,0.000064,0.00002,0.110069,0.050077,nonspam
36,0,4.805556,0,0.012739,1.817391,0,0,0.055556,0.111111,0,0,0.004,0.004,0.111111,0.111111,0.222222,0.222222,0.04,0.02,0.016,0.008,3.322494,2.905845,36,0,4.805556,0,0.012739,1.817391,0,0,0.055556,0.111111,0,0,0.004,0.004,0.111111,0.111111,0.222222,0.222222,0.04,0.02,0.016,0.008,3.322494,2.905845,48.8,5.8,5.018166,0.002326,0.027138,1.522388,0.141381,0.219565,0.341845,0.405729,0.066,0.0535,0.0334,0.0201,0.076568,0.102225,0.198958,0.278128,0.037,0.026,0.0196,0.0144,3.632525,3.579597,589.56,11.76,0.20659,0.000049,0.000233,0.051291,0.006213,0.012512,0.022629,0.024201,0.001384,0.001115,0.000353,0.000121,0.000702,0.000822,0.002437,0.008287,0.000561,0.000289,0.000118,0.000075,0.492348,0.524736,nonspam
122,9,6.155738,0.286885,0.022073,1.993151,0.122951,0.204918,0.368852,0.409836,0.15,0.125,0.09,0.05,0.057377,0.188525,0.295082,0.360656,0.07,0.115,0.072,0.044,4.705096,4.520652,122,9,6.155738,0.286885,0.022073,1.993151,0.122951,0.204918,0.368852,0.409836,0.15,0.125,0.09,0.05,0.057377,0.188525,0.295082,0.360656,0.07,0.115,0.072,0.044,4.705096,4.520652,1601.631579,3.026316,5.103442,0.160686,0.028443,2.32427,0.083469,0.121635,0.209471,0.273061,0.794211,0.868289,0.719579,0.474763,0.023229,0.060647,0.132413,0.185072,0.439474,0.551184,0.525632,0.380105,5.446818,5.027589,21825377.285319,3.288781,0.46136,0.131463,0.000414,0.63852,0.007212,0.007158,0.008524,0.01107,5.306093,7.268137,5.175589,2.2587,0.000676,0.002573,0.010063,0.009961,2.102826,3.41943,3.22719,1.716592,3.417594,2.488777,nonspam
293,13,4.791809,0.208191,0.042225,2.195343,0.095563,0.167235,0.269625,0.313993,0.28,0.245,0.158,0.092,0.044369,0.102389,0.150171,0.208191,0.13,0.15,0.088,0.061,5.626614,5.502297,293,13,4.791809,0.208191,0.042225,2.195343,0.095563,0.167235,0.269625,0.313993,0.28,0.245,0.158,0.092,0.044369,0.102389,0.150171,0.208191,0.13,0.15,0.088,0.061,5.626614,5.502297,391.866667,10.366667,4.969097,0.319138,0.044981,2.422569,0.07782,0.141804,0.223618,0.295571,0.265,0.2365,0.1578,0.105,0.030231,0.099974,0.166599,0.224923,0.106333,0.1665,0.1112,0.077567,5.604649,5.02785,104589.115556,5.098889,0.06657,0.014997,0.000588,0.02916,0.000387,0.001356,0.002123,0.003307,0.014372,0.008532,0.0071,0.003337,0.000096,0.000641,0.001769,0.002629,0.00447,0.003982,0.001895,0.001245,0.30395,0.56361,nonspam
12,0,6.083333,0,0.006637,1.133333,0,0.083333,0.25,0.416667,0,0.005,0.006,0.005,0.083333,0.083333,0.166667,0.416667,0.01,0.005,0.004,0.005,2.302585,2.302585,12,12,6.083333,0,0.0553,1.133333,0,0.083333,0.25,0.416667,0,0.005,0.006,0.005,0.083333,0.083333,0.166667,0.416667,0.01,0.005,0.004,0.005,2.302585,2.302585,618.666667,8,5.686196,0,0.064227,2.086177,0.019105,0.093583,0.236172,0.357108,0.35,0.351667,0.258667,0.148667,0.05974,0.062106,0.125121,0.314168,0.083333,0.063333,0.054,0.07,3.812273,3.189935,736088.888889,32,0.315436,0,0.002607,1.815822,0.00073,0.00021,0.000382,0.007094,0.245,0.240356,0.127681,0.04128,0.001113,0.000901,0.003452,0.021012,0.010756,0.006806,0.005,0.00845,4.558316,1.574778,spam
223,7,5.125561,0.152466,0.012977,2.379791,0.107623,0.139013,0.201794,0.269058,0.24,0.155,0.09,0.06,0.026906,0.040359,0.112108,0.174888,0.06,0.045,0.05,0.039,5.297797,4.987862,223,7,5.125561,0.152466,0.012977,2.379791,0.107623,0.139013,0.201794,0.269058,0.24,0.155,0.09,0.06,0.026906,0.040359,0.112108,0.174888,0.06,0.045,0.05,0.039,5.297797,4.987862,261.4,3.8,5.010216,0.145744,0.016778,2.392998,0.102178,0.132444,0.192066,0.260235,0.25,0.164,0.0968,0.0662,0.01859,0.04256,0.123743,0.178638,0.044,0.055,0.0628,0.0452,5.447969,5.188538,4203.44,6.96,0.017653,0.001693,0.000012,0.008041,0.000846,0.000921,0.000907,0.001145,0.00128,0.000364,0.000134,0.000104,0.000138,0.000047,0.000428,0.000768,0.000784,0.00017,0.000116,0.000043,0.064402,0.063255,nonspam
4,5,8.75,0,0.000867,0.847826,0,0.25,0.25,0.25,0,0.005,0.002,0.001,0,0,0.25,0.25,0,0,0.002,0.001,0.693147,0.693147,4,5,8.75,0,0.000867,0.847826,0,0.25,0.25,0.25,0,0.005,0.002,0.001,0,0,0.25,0.25,0,0,0.002,0.001,0.693147,0.693147,4,5,8.75,0,0.000867,0.847826,0,0.25,0.25,0.25,0,0.005,0.002,0.001,0,0,0.25,0.25,0,0,0.002,0.001,0.693147,0.693147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
119,5,4.655462,0.142857,0.0102,1.885154,0.084034,0.12605,0.226891,0.310924,0.1,0.075,0.054,0.037,0.008403,0.067227,0.117647,0.134454,0.01,0.04,0.028,0.016,4.750325,4.715547,119,5,4.655462,0.142857,0.0102,1.885154,0.084034,0.12605,0.226891,0.310924,0.1,0.075,0.054,0.037,0.008403,0.067227,0.117647,0.134454,0.01,0.04,0.028,0.016,4.750325,4.715547,141.833333,2,4.875435,0.107399,0.009413,1.873739,0.093745,0.137885,0.223915,0.302873,0.12,0.088333,0.058333,0.040167,0.013636,0.051549,0.099852,0.132942,0.02,0.036667,0.030333,0.02,4.79697,4.768273,6007.472222,2,0.045117,0.002153,0.000008,0.019081,0.000678,0.00124,0.002129,0.002285,0.002233,0.001097,0.000539,0.000289,0.000027,0.000112,0.000381,0.000438,0.0002,0.000356,0.000443,0.000185,0.247993,0.219712,nonspam
397,0,5.463476,0.18136,0.021317,2.330609,0.103275,0.161209,0.236776,0.335013,0.41,0.32,0.188,0.133,0.06801,0.110831,0.183879,0.261965,0.27,0.22,0.146,0.104,5.921407,5.765293,397,0,5.463476,0.18136,0.021317,2.330609,0.103275,0.161209,0.236776,0.335013,0.41,0.32,0.188,0.133,0.06801,0.110831,0.183879,0.261965,0.27,0.22,0.146,0.104,5.921407,5.765293,372.923077,11.961538,5.320163,0.081842,0.023624,2.213609,0.082291,0.127448,0.197025,0.299183,0.311154,0.237885,0.148115,0.111212,0.051925,0.087238,0.170039,0.227684,0.194231,0.1625,0.125231,0.084962,5.821892,5.667326,12552.41716,7131.036982,0.029485,0.005303,0.000349,0.022144,0.000506,0.000725,0.000839,0.000761,0.033768,0.012168,0.003643,0.001387,0.000129,0.000253,0.000578,0.000711,0.005882,0.004644,0.001627,0.00087,0.072554,0.092619,spam
102,0,4.794118,0,0.05394,2.373494,0.088235,0.147059,0.205882,0.235294,0.09,0.075,0.042,0.024,0.078431,0.088235,0.166667,0.196078,0.08,0.045,0.034,0.02,4.563581,4.446221,102,0,4.794118,0,0.05394,2.373494,0.088235,0.147059,0.205882,0.235294,0.09,0.075,0.042,0.024,0.078431,0.088235,0.166667,0.196078,0.08,0.045,0.034,0.02,4.563581,4.446221,102,0,4.794118,0,0.05394,2.373494,0.088235,0.147059,0.205882,0.235294,0.09,0.075,0.042,0.024,0.078431,0.088235,0.166667,0.196078,0.08,0.045,0.034,0.02,4.563581,4.446221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spam
4492,13,7.576358,0.029608,0.063985,4.243309,0.177872,0.211487,0.292743,0.455031,7.99,4.75,2.63,2.044,0.123108,0.140027,0.180988,0.212378,5.53,3.145,1.626,0.954,8.050599,7.022671,5455,5,4.07901,0.314024,0.012547,3.805247,0.131072,0.2055,0.287443,0.465995,7.15,5.605,3.136,2.542,0.027681,0.03978,0.068928,0.136205,1.51,1.085,0.752,0.743,7.114424,5.386001,632.372,3.468,5.304722,0.1117,0.023004,2.481211,0.079519,0.112537,0.284497,0.360498,0.52524,0.37357,0.351716,0.227104,0.034444,0.051224,0.091217,0.141357,0.2332,0.17421,0.120328,0.092282,6.259855,5.961983,193608.309616,5.924976,0.044224,0.047998,0.000057,0.034605,0.00015,0.00024,0.000661,0.000666,0.51623,0.217731,0.063739,0.03582,0.000064,0.000123,0.00015,0.000181,0.156302,0.078957,0.020665,0.008654,0.124541,0.131004,nonspam
7,1,5.285714,0,0.004551,0.93617,0.285714,0.285714,0.428571,0.714286,0.02,0.01,0.006,0.005,0,0.142857,0.142857,0.142857,0,0.005,0.002,0.001,1.609438,1.609438,7,1,5.285714,0,0.004551,0.93617,0.285714,0.285714,0.428571,0.714286,0.02,0.01,0.006,0.005,0,0.142857,0.142857,0.142857,0,0.005,0.002,0.001,1.609438,1.609438,514.294643,1.446429,6.135517,0.735274,0.020632,2.836063,0.143432,0.234905,0.339927,0.40479,0.725089,0.596719,0.346438,0.206112,0.029894,0.043173,0.065272,0.144428,0.15375,0.109978,0.066964,0.074241,6.089159,5.655083,10195.314971,0.943559,0.038046,0.023138,0.000028,0.037893,0.000273,0.000322,0.000427,0.000839,0.007492,0.004915,0.002208,0.000851,0.00002,0.000071,0.000071,0.000084,0.000975,0.000611,0.000235,0.000198,0.110965,0.121278,nonspam
