@relation '.\\uk-2007-05.link_based_features.csv'

@attribute eq_hp_mp numeric
@attribute assortativity_hp numeric
@attribute assortativity_mp numeric
@attribute avgin_of_out_hp numeric
@attribute avgin_of_out_mp numeric
@attribute avgout_of_in_hp numeric
@attribute avgout_of_in_mp numeric
@attribute indegree_hp numeric
@attribute indegree_mp numeric
@attribute neighbors_2_hp numeric
@attribute neighbors_2_mp numeric
@attribute neighbors_3_hp numeric
@attribute neighbors_3_mp numeric
@attribute neighbors_4_hp numeric
@attribute neighbors_4_mp numeric
@attribute outdegree_hp numeric
@attribute outdegree_mp numeric
@attribute pagerank_hp numeric
@attribute pagerank_mp numeric
@attribute prsigma_hp numeric
@attribute prsigma_mp numeric
@attribute reciprocity_hp numeric
@attribute reciprocity_mp numeric
@attribute siteneighbors_1_hp numeric
@attribute siteneighbors_1_mp numeric
@attribute siteneighbors_2_hp numeric
@attribute siteneighbors_2_mp numeric
@attribute siteneighbors_3_hp numeric
@attribute siteneighbors_3_mp numeric
@attribute siteneighbors_4_hp numeric
@attribute siteneighbors_4_mp numeric
@attribute truncatedpagerank_1_hp numeric
@attribute truncatedpagerank_1_mp numeric
@attribute truncatedpagerank_2_hp numeric
@attribute truncatedpagerank_2_mp numeric
@attribute truncatedpagerank_3_hp numeric
@attribute truncatedpagerank_3_mp numeric
@attribute truncatedpagerank_4_hp numeric
@attribute truncatedpagerank_4_mp numeric
@attribute trustrank_hp numeric
@attribute trustrank_mp numeric
@attribute class {spam,nonspam}

@data
1,0.562906,0.562906,5.8,5.8,49.900002,49.900002,30,30,408,408,29045,29045,64336,64336,14,14,0,0,0.844695,0.844695,0.933333,0.933333,3,3,14,14,292,292,466,466,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.104046,0.104046,0,0,53.666668,53.666668,6,6,24,24,35,35,43,43,0,0,0,0,0.000788,0.000788,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.490407,2.490407,1825.166626,1825.166626,21.38838,21.38838,327,327,4854,4854,47658,47658,217543,217543,17,17,0,0,0.401376,0.401376,0.944444,0.944444,17,17,48,48,199,199,1174,1174,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.939511,2.939511,133.037033,133.037033,210.791763,210.791763,1215,1215,43277,43277,317980,317980,635963,635963,26,26,0,0,0.620717,0.620717,0.962963,0.962963,17,17,75,75,397,397,2482,2482,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,1.710256,1.710256,15.857142,15.857142,9.952381,9.952381,21,21,27,27,125,125,245,245,6,6,0,0,0.45674,0.45674,0.857143,0.857143,6,6,8,8,8,8,19,19,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.350877,1.386139,5.777778,5.857143,18.642857,6.583333,14,12,726,18,1002,726,14154,1002,8,6,0,0,0.599993,0.08214,1,0.857143,3,1,5,5,11,5,13,11,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.01535,0.01535,9386.142578,9386.142578,30.52,30.52,25,25,158,158,5684,5684,72256,72256,7,7,0,0,0.151885,0.151885,0,0,7,7,14,14,36,36,339,339,0,0,0,0,0,0,0,0,0.000039,0.000039,nonspam
0,0.642857,8.25,1.5,1,25.92,1.545455,25,11,232,15,43650,41,50942,238,2,10,0,0,0.107935,0.003445,0,1,3,1,6,1,6,5,218,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.32,0.32,3,3,12.333333,12.333333,3,3,14,14,28,28,529,529,1,1,0,0,0.290619,0.290619,0,0,3,3,3,3,7,7,7,7,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.612036,2.612036,20.923077,20.923077,20.957747,20.957747,71,71,224,224,11903,11903,25471,25471,12,12,0,0,0.524973,0.524973,1,1,9,9,19,19,62,62,299,299,0,0,0,0,0,0,0,0,0,0,nonspam
1,13.765436,13.765436,193.360001,193.360001,17.896616,17.896616,532,532,1910,1910,25994,25994,109546,109546,24,24,0,0,0.784265,0.784265,0.84,0.84,6,6,17,17,78,78,290,290,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.982014,0.982014,2.125,2.125,19.23077,19.23077,13,13,20,20,652,652,7822,7822,8,8,0,0,0.269052,0.269052,1,1,4,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.079202,0.079202,0,0,530.012024,530.012024,83,83,8022,8022,53365,53365,111263,111263,0,0,0,0,0.333249,0.333249,1,1,17,17,32,32,211,211,446,446,0,0,0,0,0,0,0,0,0.000001,0.000001,nonspam
0,0.186123,1.431579,14,6,73.818184,8.1875,11,16,49,20,2153,23,43650,23,2,6,0,0,0.123945,0.248364,0,1,4,1,7,1,10,1,10,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.752137,0.752137,1.666667,1.666667,11.75,11.75,8,8,27,27,316,316,6531,6531,3,3,0,0,0.317154,0.317154,1,1,5,5,7,7,7,7,10,10,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.211221,1,3.75,0,16.5,3,4,6,108,16,222,110,360,222,4,0,0,0,1.105202,0.074366,0,1,1,1,1,2,7,2,10,9,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.832618,1.832618,25.299999,25.299999,30,30,59,59,165,165,1958,1958,69584,69584,9,9,0,0,0.305177,0.305177,0.9,0.9,10,10,12,12,18,18,128,128,0,0,0,0,0,0,0,0,0,0,nonspam
1,11.358917,11.358917,8.166667,8.166667,3.823529,3.823529,68,68,57,57,67,67,131,131,6,6,0,0,0.319061,0.319061,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0.000078,0.000078,nonspam
1,0.475073,0.475073,0,0,18.722221,18.722221,18,18,349,349,46466,46466,92966,92966,0,0,0,0,0.986445,0.986445,1,1,10,10,15,15,75,75,139,139,0,0,0,0,0,0,0,0,0,0,nonspam
1,36.550396,36.550396,2857.878906,2857.878906,53.566902,53.566902,3849,3849,4033,4033,4033,4033,4033,4033,65,65,0.000001,0.000001,0.220384,0.220384,1,1,2,2,2,2,2,2,4,4,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,0.822323,0.822323,75.431816,75.431816,48.097561,48.097561,41,41,1370,1370,18142,18142,67317,67317,43,43,0,0,0.525664,0.525664,0.704545,0.704545,17,17,75,75,116,116,304,304,0,0,0,0,0,0,0,0,0.000004,0.000004,spam
1,471.912964,471.912964,3493.535645,3493.535645,26.65324,26.65324,24654,24654,27386,27386,33658,33658,54514,54514,83,83,0.000008,0.000008,0.249734,0.249734,0.97619,0.97619,6,6,9,9,43,43,392,392,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000002,0.000002,nonspam
1,1,1,5.142857,5.142857,7,7,6,6,7,7,7,7,7,7,6,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.239884,1.239884,11.142858,11.142858,18.559999,18.559999,25,25,69,69,7644,7644,13295,13295,6,6,0,0,0.654122,0.654122,1,1,5,5,10,10,22,22,155,155,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.922489,0.922489,62.636364,62.636364,31.637932,31.637932,58,58,1769,1769,62349,62349,114342,114342,32,32,0,0,1.01842,1.01842,0.878788,0.878788,10,10,18,18,187,187,642,642,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.871809,1.871809,35.1875,35.1875,20.55102,20.55102,49,49,88,88,25589,25589,83019,83019,15,15,0,0,0.671151,0.671151,1,1,5,5,9,9,53,53,96,96,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.294118,1.294118,14.888889,14.888889,12.4,12.4,5,5,15,15,130,130,314,314,18,18,0,0,0.016946,0.016946,0.055556,0.055556,5,5,6,6,6,6,10,10,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.722615,1.722615,31.818182,31.818182,15.026316,15.026316,38,38,37,37,218,218,501,501,10,10,0,0,0.403777,0.403777,1,1,3,3,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.049198,0.049198,12.923077,12.923077,22.795454,22.795454,44,44,35655,35655,50858,50858,65995,65995,12,12,0,0,1.14401,1.14401,1,1,3,3,13,13,23,23,446,446,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.059107,0.059107,0,0,130.714279,130.714279,14,14,1667,1667,3701,3701,17229,17229,0,0,0,0,0.618443,0.618443,1,1,6,6,15,15,33,33,94,94,0,0,0,0,0,0,0,0,0,0,nonspam
1,3.681818,3.681818,1,1,1.375,1.375,8,8,11,11,45,45,937,937,1,1,0,0,0.098369,0.098369,0,0,2,2,2,2,2,2,16,16,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.809264,0.809264,1.571429,1.571429,12.842105,12.842105,19,19,435,435,619,619,3011,3011,6,6,0.000001,0.000001,1.198454,1.198454,0.714286,0.714286,3,3,5,5,13,13,109,109,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000006,0.000006,nonspam
1,1.820513,1.820513,99.291664,99.291664,35.364407,35.364407,118,118,1154,1154,14519,14519,173111,173111,24,24,0,0,0.567045,0.567045,0.958333,0.958333,17,17,75,75,265,265,752,752,0,0,0,0,0,0,0,0,0.000003,0.000003,nonspam
0,2,0.5,1,0,0,2,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,spam
1,0.431373,0.431373,3.2,3.2,16.200001,16.200001,5,5,65,65,70,70,325,325,4,4,0,0,0.01425,0.01425,1,1,2,2,2,2,3,3,118,118,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.044444,0.044444,0,0,42.5,42.5,2,2,6,6,65,65,253,253,0,0,0,0,0.005167,0.005167,1,1,2,2,2,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.472574,0.472574,20.857143,20.857143,9.333333,9.333333,6,6,22,22,27,27,129,129,6,6,0,0,0.022882,0.022882,0.857143,0.857143,2,2,2,2,5,5,31,31,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.971887,0.971887,32,32,38.807018,38.807018,57,57,1796,1796,18272,18272,35522,35522,16,16,0,0,0.686853,0.686853,0.941176,0.941176,6,6,14,14,211,211,752,752,0,0,0,0,0,0,0,0,0,0,spam
1,0.181818,0.181818,0,0,24,24,6,6,44,44,737,737,10938,10938,0,0,0,0,0.157489,0.157489,1,1,4,4,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,spam
0,8.674592,109.65271,35.387756,3.493887,26.21031,1.878049,485,410,12891,838,47819,12891,182481,47819,48,408,0,0.000002,0.312694,0.053141,0.326531,0.997555,17,1,35,24,151,55,675,151,0,0.000002,0,0.000002,0,0.000002,0,0.000003,0,0.000001,nonspam
1,2.709208,2.709208,1,1,42.28767,42.28767,219,219,774,774,31470,31470,71286,71286,1,1,0,0,0.894433,0.894433,0,0,17,17,25,25,104,104,413,413,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.888889,0.888889,6.625,6.625,16.545454,16.545454,11,11,18,18,55,55,132,132,7,7,0,0,0.370672,0.370672,1,1,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.603774,0.603774,18.700001,18.700001,32.5,32.5,6,6,27,27,425,425,8622,8622,10,10,0,0,0.073121,0.073121,0,0,4,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,3.722125,3.722125,611.642883,611.642883,23.294313,23.294313,299,299,552,552,8275,8275,136278,136278,27,27,0,0,0.41822,0.41822,0.857143,0.857143,10,10,32,32,265,265,675,675,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.000636,2.796117,7,4,88.285713,4.583333,7,12,35655,19,50839,25,164558,49709,1,12,0,0,4.087228,0.319009,0,1,3,1,6,1,397,6,642,8,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.547397,1.547397,0,0,31.522388,31.522388,67,67,767,767,38782,38782,300835,300835,0,0,0,0,0.437855,0.437855,1,1,17,17,32,32,111,111,752,752,0,0,0,0,0,0,0,0,0.000001,0.000001,nonspam
1,9.41679,9.41679,146.846161,146.846161,13.2,13.2,245,245,642,642,980,980,1591,1591,12,12,0,0,0.424389,0.424389,1,1,6,6,9,9,11,11,28,28,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.709677,0.709677,5.8,5.8,15.3,15.3,10,10,76,76,444,444,916,916,4,4,0,0,0.258441,0.258441,1,1,3,3,3,3,3,3,12,12,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.870748,0.870748,0,0,11.75,11.75,16,16,20,20,207,207,36213,36213,0,0,0,0,0.225852,0.225852,1,1,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.07152,0.07152,206,206,9,9,6,6,16,16,30,30,1910,1910,6,6,0,0,0.041864,0.041864,0.857143,0.857143,2,2,2,2,11,11,61,61,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.666667,8.297873,1,1,3,3.307692,1,39,2,36,5,38,7,44,1,1,0,0,0,0.283328,0,1,1,1,1,1,1,4,3,4,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.111111,2.316602,17.5,1.352941,2,20.030304,1,33,3,106,28,9687,106,116509,2,17,0,0,0,0.288966,0.5,0.823529,1,7,1,14,10,55,14,103,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.221626,0.221626,23,23,47.4375,47.4375,16,16,444,444,4659,4659,95047,95047,1,1,0,0,1.296671,1.296671,0,0,5,5,6,6,160,160,427,427,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.262204,1.262204,20,20,22.88372,22.88372,43,43,202,202,1113,1113,23241,23241,12,12,0,0,0.254218,0.254218,1,1,7,7,9,9,51,51,77,77,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.409091,0.333333,1,0,9,1,2,1,3,3,529,4,23806,529,1,0,0,0,0.166973,0,0,1,2,1,2,3,2,3,20,3,0,0,0,0,0,0,0,0,0,0,spam
0,4.87218,3.768854,6.888889,21.125,8.129032,7.183673,62,49,101,56,156,446,663,9032,8,23,0,0,0.489325,0.342157,1,0.916667,5,2,9,2,12,11,20,22,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.817447,1.817447,51.5,51.5,23.480392,23.480392,102,102,1269,1269,17288,17288,340694,340694,17,17,0,0,0.837881,0.837881,0.944444,0.944444,17,17,40,40,152,152,446,446,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.335383,0.335383,123,123,36.583332,36.583332,24,24,952,952,13300,13300,124699,124699,1,1,0,0,0.758444,0.758444,1,1,17,17,35,35,619,619,642,642,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.097826,0.097826,0,0,28.666666,28.666666,3,3,8,8,18,18,534,534,0,0,0,0,0.004476,0.004476,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.425764,0.425764,2,2,27.692308,27.692308,13,13,70,70,726,726,5590,5590,2,2,0,0,0.250961,0.250961,1,1,5,5,8,8,87,87,121,121,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.72103,0.72103,3.2,3.2,26.333334,26.333334,15,15,42,42,648,648,24413,24413,4,4,0,0,0.392875,0.392875,1,1,6,6,14,14,58,58,149,149,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.055794,0.055794,0,0,33.81818,33.81818,11,11,2486,2486,14982,14982,38751,38751,0,0,0,0,0.913225,0.913225,1,1,6,6,12,12,35,35,45,45,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.213028,0.213028,0,0,47.090908,47.090908,11,11,51,51,1371,1371,10886,10886,0,0,0,0,0.122962,0.122962,1,1,5,5,8,8,21,21,40,40,0,0,0,0,0,0,0,0,0,0,nonspam
1,4.098952,4.098952,11,11,39.87085,39.87085,271,271,4733,4733,47202,47202,217543,217543,6,6,0,0,0.413627,0.413627,1,1,17,17,32,32,619,619,1595,1595,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.125,1.8,9,5,5.666667,5,9,9,10,10,10,10,10,10,3,9,0,0,0.211656,0.194285,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.121622,0.121622,0,0,22.666666,22.666666,3,3,9,9,116,116,955,955,0,0,0,0,0.048672,0.048672,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.153846,0.153846,0,0,24,24,4,4,8,8,636,636,8824,8824,0,0,0,0,0.425371,0.425371,1,1,3,3,4,4,8,8,10,10,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.004206,11.08229,5691.318359,3.098039,27,5.759259,2,54,59,156,164,814,814,34577,22,51,0,0,0.723243,0.07721,0.090909,0.901961,1,6,8,15,21,26,26,48,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.609879,0.609879,0,0,62.49091,62.49091,55,55,1104,1104,42488,42488,100603,100603,0,0,0,0,0.775285,0.775285,1,1,17,17,75,75,121,121,1174,1174,0,0,0,0,0,0,0,0,0,0,nonspam
1,22.886559,22.886559,0,0,26.205608,26.205608,1070,1070,4459,4459,91240,91240,635963,635963,0,0,0,0,0.384343,0.384343,1,1,17,17,75,75,397,397,2482,2482,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.251673,24.055685,71.769234,4.777778,577.367676,1.208333,272,72,22945,371,116348,22945,130318,100603,13,72,0,0,0.35946,0.056934,0.846154,1,17,1,17,13,81,24,712,81,0,0,0,0,0,0,0,0.000001,0,0,nonspam
1,0.510675,0.510675,23.777779,23.777779,63.431374,63.431374,51,51,2423,2423,4191,4191,77502,77502,9,9,0,0,0.621683,0.621683,0.111111,0.111111,10,10,23,23,90,90,146,146,0,0,0,0,0,0,0,0,0.000001,0.000001,nonspam
1,3.593511,3.593511,73.066666,73.066666,19.892307,19.892307,130,130,663,663,2388,2388,81119,81119,14,14,0,0,0.501918,0.501918,0.933333,0.933333,4,4,5,5,132,132,1595,1595,0,0,0,0,0,0,0,0,0,0,nonspam
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.879252,1.879252,67.416664,67.416664,26.833334,26.833334,84,84,89,89,2208,2208,55631,55631,11,11,0,0,0.159902,0.159902,0.916667,0.916667,4,4,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.103849,0.103849,201.285721,201.285721,21.666666,21.666666,9,9,1591,1591,2206,2206,32935,32935,6,6,0,0,1.683095,1.683095,1,1,4,4,75,75,160,160,406,406,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.028319,0.028319,37,37,163,163,3,3,32,32,1912,1912,2026,2026,1,1,0,0,0.417581,0.417581,0,0,1,1,1,1,10,10,16,16,0,0,0,0,0,0,0,0,0.000039,0.000039,nonspam
1,0.017582,0.017582,0,0,377.714294,377.714294,7,7,121,121,4523,4523,10622,10622,0,0,0,0,1.607498,1.607498,1,1,4,4,11,11,42,42,402,402,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.297449,1.588652,10.5,12.090909,127.074074,8.8,54,20,3751,77,52486,3751,85620,72698,2,10,0,0,0.1902,0.373624,0,1,10,1,16,17,24,24,73,25,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.544141,1.544141,9.909091,9.909091,14.32,14.32,25,25,104,104,27395,27395,58693,58693,10,10,0,0,0.57989,0.57989,1,1,5,5,10,10,92,92,165,165,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.014765,3.315789,33,2.846154,23.194445,3.142857,36,14,68,44,273,46,35451,81,6,13,0,0,0.442812,0.034894,1,1,3,1,4,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.333333,1.333333,2.714286,2.714286,14.090909,14.090909,11,11,55,55,39480,39480,50300,50300,7,7,0,0,0.14132,0.14132,0,0,10,10,12,12,16,16,71,71,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.06338,1.066667,1,1.333333,67.5,1,2,1,4,3,435,5,8622,435,1,3,0,0,0.008273,0,0,0,2,1,2,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,4.233184,4.233184,48.833332,48.833332,9.462365,9.462365,93,93,284,284,8622,8622,109546,109546,23,23,0,0,0.326808,0.326808,0.916667,0.916667,17,17,13,13,331,331,642,642,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.278689,1.242038,9,24.333334,15.230769,2.666667,26,9,150,37,458,150,25094,458,1,21,0,0,0.303306,0.186575,1,0.190476,5,1,9,9,32,9,212,32,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.090927,1.090927,1.166667,1.166667,53.300701,53.300701,143,143,8910,8910,317980,317980,635963,635963,6,6,0,0,0.997454,0.997454,0.166667,0.166667,17,17,75,75,619,619,2482,2482,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,0.880435,0.880435,1,1,15,15,5,5,13,13,247,247,20748,20748,4,4,0,0,0.598933,0.598933,0,0,4,4,5,5,7,7,33,33,0,0,0,0,0,0,0,0,0.000039,0.000039,nonspam
0,0.002293,0.277629,3544.833252,1301.529419,2,14.220589,1,68,4,2343,10,13598,86,101885,6,16,0,0,0,0.630041,0,0.529412,1,5,1,21,3,116,3,611,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.002326,0.002887,33554,33554,37,49.714287,8,14,1028,20104,204415,27851,635963,136278,1,1,0,0,2.193357,3.397258,0,0,1,1,4,17,211,619,2482,849,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.111111,0.111111,0,0,8,8,1,1,2,2,3,3,3,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,5.287356,5.287356,3.333333,3.333333,8.177778,8.177778,45,45,116,116,525,525,95743,95743,23,23,0,0,0.292466,0.292466,1,1,8,8,14,14,21,21,89,89,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.472615,0.472615,6.125,6.125,49.173912,49.173912,23,23,342,342,3560,3560,5311,5311,7,7,0,0,0.646762,0.646762,1,1,6,6,13,13,21,21,92,92,0,0,0,0,0,0,0,0,0.000065,0.000065,nonspam
0,97.311249,1216.225708,4.947369,0,21.548914,4.35901,3179,9295,4011,10938,4516,11169,64120,11169,18,0,0.000001,0.000013,0.094323,0.041778,1,1,4,1,5,1,12,5,53,5,0,0.000006,0,0.000004,0,0.000003,0,0.000003,0,0.000003,spam
1,48.647301,48.647301,376.333344,376.333344,23.784483,23.784483,2204,2204,8537,8537,96418,96418,300835,300835,20,20,0.000001,0.000001,0.405552,0.405552,0.952381,0.952381,17,17,75,75,211,211,1329,1329,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,0.427123,0.427123,3.666667,3.666667,299.654633,299.654633,249,249,18142,18142,65159,65159,136278,136278,5,5,0,0,0.515624,0.515624,0.833333,0.833333,17,17,75,75,102,102,611,611,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.348511,1.348511,19.555555,19.555555,19.411764,19.411764,34,34,289,289,1662,1662,38751,38751,8,8,0,0,0.487814,0.487814,1,1,10,10,16,16,38,38,78,78,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.559747,2.559747,558.16449,558.16449,146.474915,146.474915,598,598,1135,1135,19236,19236,118456,118456,151,151,0,0,0.901353,0.901353,0.993421,0.993421,17,17,48,48,113,113,978,978,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.607802,0.607802,3.333333,3.333333,49.985073,49.985073,67,67,4340,4340,35643,35643,41139,41139,2,2,0,0,0.997774,0.997774,0.333333,0.333333,6,6,12,12,51,51,55,55,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.201507,2.201507,42.727272,42.727272,27.151516,27.151516,99,99,1239,1239,26026,26026,79567,79567,10,10,0,0,0.447512,0.447512,1,1,5,5,7,7,19,19,42,42,0,0,0,0,0,0,0,0,0,0,nonspam
1,18.625393,18.625393,52.81081,52.81081,9.607594,9.607594,316,316,309,309,444,444,444,444,36,36,0,0,0.355509,0.355509,1,1,2,2,2,2,2,2,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
0,12.989514,5.986775,873,1504.701538,42.726456,40.461628,892,873,3035,955,10655,3979,232697,128559,1,66,0,0,0.248673,0.225651,1,0.761194,10,3,27,25,116,77,435,165,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.160256,0.160256,3525.199951,3525.199951,17.652779,17.652779,72,72,29846,29846,78344,78344,635963,635963,10,10,0,0,1.301,1.301,1,1,9,9,75,75,292,292,1329,1329,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.044963,0.044963,813.5,813.5,32.700001,32.700001,10,10,97,97,8862,8862,97303,97303,8,8,0,0,1.493123,1.493123,0,0,7,7,9,9,87,87,436,436,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.088889,0.088889,0,0,18,18,2,2,12,12,29,29,1211,1211,0,0,0,0,0.001376,0.001376,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.973948,0.973948,10.666667,10.666667,17.82353,17.82353,17,17,86,86,109,109,1211,1211,8,8,0,0,0.483676,0.483676,1,1,4,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,12.651658,12.651658,114.458336,114.458336,20.955189,20.955189,424,424,937,937,58897,58897,136278,136278,24,24,0.000001,0.000001,0.475855,0.475855,1,1,17,17,27,27,44,44,74,74,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,0.635779,0.635779,22.75,22.75,57.115383,57.115383,52,52,1419,1419,4044,4044,49709,49709,15,15,0,0,0.347545,0.347545,1,1,10,10,18,18,37,37,144,144,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.831683,0.878049,15.4,14.181818,10.4,9.777778,10,9,14,12,59,14,621,59,9,10,0,0,0.112501,0.071036,0.9,0.818182,3,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.094241,2.8125,1,1,55.25,2.2,4,5,205,5,278,6,23233,10,2,4,0,0,1.352278,0.082262,0,1,2,1,2,1,17,1,18,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.884211,0.884211,13.066667,13.066667,26.549999,26.549999,20,20,103,103,3496,3496,128559,128559,14,14,0,0,0.226313,0.226313,1,1,4,4,20,20,265,265,478,478,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.12582,0.12582,2,2,58.157894,58.157894,19,19,1774,1774,16217,16217,64537,64537,2,2,0,0,1.804755,1.804755,0,0,4,4,11,11,50,50,320,320,0,0,0,0,0,0,0,0,0,0,nonspam
1,3.264234,3.264234,36.75,36.75,20.727272,20.727272,77,77,81,81,4231,4231,4854,4854,7,7,0,0,0.315842,0.315842,1,1,3,3,3,3,3,3,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.232258,0.5625,1,1.5,27.799999,1,5,1,12,6,151,14,8214,151,1,2,0,0,0.031488,0,0,0,3,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.153554,0.153554,0,0,38.166668,38.166668,18,18,1463,1463,3815,3815,49063,49063,0,0,0,0,0.513518,0.513518,1,1,5,5,9,9,23,23,64,64,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.125,1.8,3.666667,0,9.111111,3,9,9,25,23,356,34,6233,356,3,0,0,0,0.209713,0.157648,0,1,3,1,5,5,24,5,36,24,0,0,0,0,0,0,0,0,0,0,nonspam
