eq_hp_mp,assortativity_mp,avgin_of_out_hp,avgin_of_out_mp,avgout_of_in_mp,indegree_hp,indegree_mp,neighbors_2_hp,neighbors_2_mp,neighbors_3_mp,neighbors_4_hp,neighbors_4_mp,outdegree_hp,outdegree_mp,pagerank_hp,pagerank_mp,prsigma_hp,prsigma_mp,siteneighbors_1_hp,siteneighbors_1_mp,siteneighbors_2_hp,siteneighbors_2_mp,siteneighbors_3_hp,siteneighbors_3_mp,siteneighbors_4_hp,siteneighbors_4_mp,truncatedpagerank_1_hp,truncatedpagerank_1_mp,truncatedpagerank_2_hp,truncatedpagerank_2_mp,truncatedpagerank_3_hp,truncatedpagerank_3_mp,truncatedpagerank_4_hp,truncatedpagerank_4_mp,class
0,0.477064,0,4.333333,28.833334,8,6,64,8,60,54790,284,0,5,0,0,1.186792,0.132287,3,2,3,2,125,4,222,6,0,0,0,0,0,0,0,0,nonspam
0,9.138597,38.400002,68.25,10.744565,168,184,2625,278,2625,182481,83019,9,15,0,0.000001,0.231741,0.65217,3,1,35,4,75,53,227,75,0,0.000001,0,0.000001,0,0.000001,0,0.000001,nonspam
0,2.793605,3.52,17,4.137931,38,29,117,232,709,1034,2151,25,2,0,0,0.225577,1.073387,1,1,1,1,2,2,4,4,0,0,0,0,0,0,0,0,spam
1,0.843374,4.166667,4.166667,20.153847,13,13,31,31,542,37910,37910,5,5,0,0,0.368885,0.368885,8,8,10,10,10,10,13,13,0,0,0,0,0,0,0,0,nonspam
1,0.115063,168.199997,168.199997,17.111111,9,9,65,65,309,41602,41602,9,9,0,0,0.449397,0.449397,2,2,3,3,98,98,203,203,0,0,0,0,0,0,0,0,nonspam
1,3.286686,44.919998,44.919998,18.272728,88,88,85,85,1007,30495,30495,24,24,0,0,0.435092,0.435092,6,6,9,9,9,9,16,16,0,0,0,0,0,0,0,0,nonspam
1,0.310846,7477.222168,7477.222168,124.39167,240,240,30607,30607,78344,300835,300835,18,18,0,0,0.494866,0.494866,17,17,48,48,292,292,908,908,0,0,0,0,0,0,0,0,nonspam
1,349.858124,47142,47142,71.448891,47076,47076,158989,158989,317980,635963,635963,1,1,0.000005,0.000005,0.17462,0.17462,17,17,75,75,619,619,2482,2482,0.000006,0.000006,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,nonspam
1,0.014061,330.799988,330.799988,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.031992,18.666666,18.666666,20.375,24,24,23,23,30,300,300,14,14,0,0,0.201966,0.201966,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,0.977124,6.5,6.5,16.25,12,12,27,27,372,6392,6392,9,9,0,0,0.304358,0.304358,3,3,4,4,43,43,135,135,0,0,0,0,0,0,0,0,nonspam
1,0.501721,0,0,43.814816,27,27,227,227,10000,115004,115004,0,0,0,0,0.167622,0.167622,7,7,11,11,29,29,75,75,0,0,0,0,0,0,0,0,spam
1,0.412607,3,3,31.888889,9,9,54,54,2692,3106,3106,3,3,0,0,0.029097,0.029097,5,5,9,9,10,10,48,48,0,0,0,0,0,0,0,0,nonspam
1,0.509259,0.666667,0.666667,25.285715,7,7,31,31,244,11651,11651,2,2,0,0,0.147006,0.147006,7,7,13,13,22,22,39,39,0,0,0,0,0,0,0,0,nonspam
0,1.030928,5.285714,19.4,19.4,7,20,10,24,26,130,30,6,20,0,0,0.052215,0.012434,2,1,2,1,3,1,6,1,0,0,0,0,0,0,0,0,nonspam
0,1.051095,13,12.846154,12.307693,17,13,525,34,564,100603,1495,1,12,0,0,0.905745,0.199397,5,1,11,11,121,12,347,158,0,0,0,0,0,0,0,0,nonspam
1,0.867416,0,0,37.472973,74,74,3325,3325,16824,340694,340694,0,0,0,0,0.645428,0.645428,17,17,48,48,397,397,1063,1063,0,0,0,0,0,0,0,0,nonspam
0,1,5,4.5,5.8,7,5,9,7,9,45891,43754,5,5,0,0,0.34212,0.001906,3,1,3,3,3,3,50,3,0,0,0,0,0,0,0,0,nonspam
1,3.277916,226.896545,226.896545,47.578182,275,275,2645,2645,82278,156689,156689,28,28,0,0,0.499137,0.499137,17,17,18,18,32,32,355,355,0,0,0,0,0,0,0,0,nonspam
1,1.307912,19.047619,19.047619,19.962963,27,27,72,72,103,113,113,20,20,0,0,0.256595,0.256595,3,3,5,5,10,10,13,13,0,0,0,0,0,0,0,0,nonspam
1,0.187919,0.5,0.5,49.200001,5,5,39,39,862,9684,9684,1,1,0,0,0.098762,0.098762,5,5,7,7,7,7,10,10,0,0,0,0,0,0,0,0,nonspam
1,0.462963,0,0,8.4,5,5,12,12,44,2005,2005,0,0,0,0,0.025354,0.025354,3,3,5,5,5,5,6,6,0,0,0,0,0,0,0,0,nonspam
1,0.319355,1,1,31.125,8,8,59,59,592,36256,36256,3,3,0,0,0.093507,0.093507,5,5,8,8,8,8,8,8,0,0,0,0,0,0,0,0,nonspam
0,1.315789,4,2,3.75,1,4,5,5,5,5,5,1,4,0,0,0,0.074924,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,nonspam
0,9.015431,247.454544,209.5,20.430679,340,339,283,283,283,435,332,22,25,0,0,0.544403,0.545202,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
0,40.398232,317.823517,1.012195,1.073171,47,82,585,111,112,55893,538,33,81,0,0,0.245612,0.001424,10,1,14,2,17,2,40,6,0,0,0,0.000001,0,0,0,0.000001,nonspam
1,0.004288,7,7,28.25,12,12,35655,35655,49709,49709,49709,6,6,0,0,1.29396,1.29396,3,3,5,5,15,15,427,427,0,0,0,0,0,0,0,0,spam
1,2.238286,45.666668,45.666668,21.161764,68,68,89,89,2282,53767,53767,11,11,0,0,0.401064,0.401064,4,4,6,6,35,35,53,53,0,0,0,0,0,0,0,0,nonspam
1,0.363636,0,0,14.333333,6,6,16,16,39,376,376,0,0,0,0,0.001449,0.001449,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
0,1.074627,5,4.333333,5,10,5,34,12,34,13419,391,1,5,0,0,0.409427,0.003056,4,1,6,6,6,6,10,6,0,0,0,0,0,0,0,0,nonspam
1,1.25,2.5,2.5,4.25,4,4,7,7,10,44,44,4,4,0,0,0.090711,0.090711,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
1,1.652174,7.933333,7.933333,12.277778,18,18,28,28,296,1198,1198,14,14,0,0,0.353485,0.353485,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
0,11.956663,121.571426,17.283018,16.748119,12,266,747,678,747,3564,943,7,106,0,0,1.458677,0.077394,4,1,8,7,86,12,99,89,0,0,0,0,0,0,0,0,spam
0,9.968467,124,7.473684,8.056452,3,124,29,151,151,1300,269,1,37,0,0,0.279486,0.231571,3,1,3,4,3,4,4,4,0,0,0,0,0,0,0,0,nonspam
1,1.358491,5.142857,5.142857,5.625,8,8,14,14,28,3629,3629,6,6,0,0,0.350405,0.350405,3,3,3,3,3,3,77,77,0,0,0,0,0,0,0,0,nonspam
0,6.389199,27.5,4.724138,5.418605,30,43,2812,107,2920,109581,61437,2,28,0,0,0.857747,0.257663,17,2,27,23,152,29,465,232,0,0,0,0,0,0,0,0,nonspam
1,3.998402,55.5,55.5,16.496124,129,129,1188,1188,1986,64279,64279,23,23,0,0,0.686962,0.686962,8,8,12,12,50,50,130,130,0,0,0,0,0,0,0,0,nonspam
1,1.653333,10.363636,10.363636,10.315789,19,19,36,36,592,7867,7867,10,10,0,0,0.305287,0.305287,4,4,7,7,10,10,38,38,0,0,0,0,0,0,0,0,nonspam
0,1.333333,2,1,3.5,2,2,44,4,9,38943,101,1,2,0,0,0.402904,0.003157,2,1,15,2,187,4,446,29,0,0,0,0,0,0,0,0,nonspam
1,0.341414,0,0,30.153847,13,13,99,99,1760,192838,192838,0,0,0,0,0.681109,0.681109,10,10,12,12,33,33,276,276,0,0,0,0,0,0,0,0,spam
1,0.043062,0,0,45,3,3,74,74,2423,16824,16824,0,0,0,0,0.903654,0.903654,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,1.122772,50.5,50.5,33.459015,61,61,131,131,2155,6770,6770,9,9,0,0,0.29063,0.29063,3,3,4,4,24,24,42,42,0,0,0,0,0,0,0,0,nonspam
0,3.626943,38.136364,36.913044,13.394737,84,76,120,99,331,8382,5311,21,22,0,0,0.506891,0.650584,5,1,10,10,10,10,15,15,0,0,0,0,0,0,0,0,nonspam
0,1.693989,20,12.454545,9.4,21,20,28,23,28,2971,99,5,11,0,0,0.206392,0.195445,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
0,0.084656,12,342.090912,12.583333,15,12,44,14,44,45836,708,1,10,0,0,0.205562,0.106873,4,1,4,4,4,4,14,4,0,0,0,0,0,0,0,0,nonspam
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.200558,39.176472,39.235294,25.142857,43,42,56,48,56,153,94,16,16,0,0,0.438766,0.427523,3,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
0,12.5,1.714286,1.4,2.2,7,5,17,11,17,1589,347,6,20,0,0,0.245007,0.197201,3,1,3,3,3,3,30,3,0,0,0,0,0,0,0,0,nonspam
1,0.710968,8.9,8.9,33.388889,18,18,54,54,1390,13341,13341,9,9,0,0,0.289834,0.289834,5,5,13,13,93,93,184,184,0,0,0,0,0,0,0,0,nonspam
0,8.419354,3.333333,3.0625,2.793103,5,29,21,53,92,107359,106,3,16,0,0,0.515374,0.259201,3,1,7,1,145,6,446,9,0,0,0,0,0,0,0,0,nonspam
1,166.32872,7622.211914,7622.211914,42.060181,13925,13925,13985,13985,15896,19897,19897,65,65,0.000003,0.000003,0.218736,0.218736,4,4,5,5,7,7,9,9,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,nonspam
1,5.71688,101.89286,101.89286,29.701389,288,288,347,347,44677,72571,72571,27,27,0,0,0.43918,0.43918,9,9,29,29,40,40,135,135,0,0,0,0,0,0,0,0,nonspam
1,0.084906,0,0,32.666668,3,3,8,8,71,634,634,0,0,0,0,0.020563,0.020563,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,0.061515,1.5,1.5,34.125,40,40,27386,27386,39794,87301,87301,2,2,0,0,1.786285,1.786285,9,9,10,10,199,199,410,410,0,0,0,0,0,0,0,0,nonspam
1,0.022307,464,464,38,3,3,39,39,174,1861,1861,2,2,0,0,0.159048,0.159048,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,0.177112,43.5,43.5,56,11,11,462,462,1010,41602,41602,7,7,0,0,0.204725,0.204725,3,3,5,5,102,102,194,194,0,0,0,0,0,0,0,0,nonspam
0,3.585551,40,31.200001,6.475,4,40,9,40,47,303,180,1,4,0,0,0.001275,0.409223,3,1,4,5,4,5,5,5,0,0,0,0,0,0,0,0,nonspam
0,0.333333,1,0,1,2,1,14,3,14,238,100,1,0,0,0,0.025444,0,2,1,2,3,2,3,22,3,0,0,0,0,0,0,0,0,nonspam
1,14.983401,563.230774,563.230774,23.660294,680,680,663,663,679,727,727,12,12,0,0,0.184136,0.184136,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,0.038895,0,0,187.699997,10,10,650,650,65159,136278,136278,0,0,0,0,1.325962,1.325962,3,3,4,4,7,7,485,485,0,0,0,0,0,0,0,0,nonspam
1,0.462686,67,67,425.764862,353,353,21244,21244,150417,232697,232697,33,33,0,0,0.380855,0.380855,17,17,25,25,85,85,367,367,0,0,0,0,0,0,0,0,nonspam
0,3.115102,52,18.210526,11.423077,6,52,24,55,106,4323,203,1,18,0,0,0.144506,0.416089,4,1,6,7,6,7,7,7,0,0,0,0,0,0,0,0,nonspam
1,0.628429,39,39,17.875,16,16,42,42,431,34792,34792,10,10,0,0,0.296612,0.296612,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
1,0.006813,2837.888916,2837.888916,34.5,8,8,406,406,23829,149404,149404,8,8,0,0,0.579277,0.579277,2,2,2,2,226,226,334,334,0,0,0,0,0,0,0,0,nonspam
0,2.153612,46,30.333334,13.956522,4,46,29,54,101,53203,712,1,11,0,0,0.134789,0.265339,3,1,3,4,3,4,13,4,0,0,0,0,0,0,0,0,nonspam
1,2.097891,0,0,33.262909,213,213,15548,15548,102208,408833,408833,0,0,0,0,0.798063,0.798063,17,17,75,75,619,619,1595,1595,0,0,0,0,0,0,0,0,nonspam
0,2.342918,74,61.846153,18.837837,7,74,56,92,138,30003,1076,1,12,0,0,0.222301,0.469682,3,1,8,5,50,8,64,53,0,0,0,0,0,0,0,0,nonspam
0,7.424242,15,3,3.36,4,25,10,33,37,10167,48,1,24,0,0,0.220114,0.000353,3,1,3,1,7,2,43,7,0,0,0,0,0,0,0,0,nonspam
1,1.165638,165.916672,165.916672,86.459892,187,187,171,171,734,11746,11746,11,11,0,0,0.636515,0.636515,5,5,9,9,9,9,41,41,0,0,0,0,0,0,0,0,nonspam
1,5.056783,730.476196,730.476196,78.661919,772,772,730,730,794,2282,2282,20,20,0,0,0.205384,0.205384,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
1,0.255319,0,0,30.25,12,12,208,208,1667,149404,149404,0,0,0,0,0.495528,0.495528,8,8,11,11,17,17,64,64,0,0,0,0,0,0,0,0,nonspam
0,0.714286,1.909091,2,4,7,4,37,12,39,38984,159,11,1,0,0,0.276669,0.463824,3,1,5,5,6,5,15,6,0,0,0,0,0,0,0,0,nonspam
1,0.622386,967.192322,967.192322,32.487804,123,123,538,538,5850,46722,46722,25,25,0,0,0.377871,0.377871,4,4,4,4,101,101,358,358,0,0,0,0,0,0,0,0,nonspam
0,0.903226,3,2,3,7,3,23,11,27,8646,199,3,2,0,0,0.065387,0.435041,5,1,9,10,9,10,9,10,0,0,0,0,0,0,0,0,nonspam
0,0.333333,1,0,1,2,1,6,3,3,1872,4,3,0,0,0,0.17129,0,2,1,2,1,2,1,72,1,0,0,0,0,0,0,0,0,nonspam
0,0.991416,10,9,10.1,12,10,83,21,83,916,385,10,9,0,0,0.199053,0.013325,5,1,8,7,9,8,15,9,0,0,0,0,0,0,0,0,nonspam
0,441.637726,14571.918945,25057.199219,29.885767,14,26376,36954,27970,36954,36954,36954,37,19,0.000001,0.000009,6.125196,0.132388,3,1,6,5,6,6,6,6,0.000001,0.000011,0.000001,0.000011,0.000001,0.000012,0.000001,0.000012,nonspam
1,0.294545,0,0,23,9,9,69,69,2904,119384,119384,0,0,0,0,0.063807,0.063807,7,7,12,12,12,12,21,21,0,0,0,0,0,0,0,0,spam
1,0.361446,2.25,2.25,24.4,5,5,27,27,47,97,97,3,3,0,0,0.409757,0.409757,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,0.011905,0,0,82,1,1,2,2,5,144,144,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,nonspam
1,0.366771,37.599998,37.599998,14.428572,7,7,14,14,138,8232,8232,4,4,0,0,0.100431,0.100431,5,5,6,6,6,6,39,39,0,0,0,0,0,0,0,0,nonspam
0,1.176471,4,3.2,3.25,8,4,23,12,24,34198,605,1,4,0,0,0.231206,0.04414,4,1,7,7,7,7,23,7,0,0,0,0,0,0,0,0,nonspam
0,0.078522,8,248.25,8,5,8,25,11,37,20312,184,1,7,0,0,0.329725,0.102744,4,1,5,7,16,7,19,16,0,0,0,0,0,0,0,0,nonspam
1,21.045334,677.942505,677.942505,46.037338,1848,1848,4421,4421,8233,50993,50993,86,86,0.000002,0.000002,0.476541,0.476541,5,5,14,14,40,40,221,221,0.000002,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,nonspam
0,1.71875,16.666666,18.625,8.714286,24,21,135,23,135,7824,1700,9,7,0,0,0.46006,0.505265,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,1.043069,8.333333,8.333333,21.476191,42,42,884,884,1599,58347,58347,5,5,0,0,0.566957,0.566957,17,17,18,18,119,119,201,201,0,0,0,0,0,0,0,0,nonspam
1,0.166667,0,0,15.666667,3,3,11,11,188,4618,4618,0,0,0,0,0.000418,0.000418,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,2.194245,20.3125,20.3125,14.613636,44,44,203,203,633,1593,1593,15,15,0,0,0.398729,0.398729,10,10,27,27,37,37,78,78,0,0,0,0,0,0,0,0,nonspam
1,0.291667,1,1,21.833334,6,6,22,22,334,34198,34198,1,1,0,0,0.279736,0.279736,3,3,5,5,5,5,24,24,0,0,0,0,0,0,0,0,nonspam
1,0.081081,0,0,40.5,6,6,165,165,10859,119384,119384,0,0,0,0,1.531395,1.531395,3,3,75,75,121,121,508,508,0,0,0,0,0,0,0,0,nonspam
1,2.661027,211.236359,211.236359,54.5177,226,226,1047,1047,4764,10312,10312,54,54,0,0,0.747398,0.747398,3,3,13,13,38,38,119,119,0,0,0,0,0,0,0,0,nonspam
1,4503.462402,321,321,5.05524,32603,32603,34069,34069,44417,59654,59654,1,1,0.000033,0.000033,0.151627,0.151627,2,2,2,2,2,2,2,2,0.000024,0.000024,0.000024,0.000024,0.000025,0.000025,0.000023,0.000023,nonspam
1,1.690583,5.571429,5.571429,15.181818,22,22,69,69,650,61071,61071,7,7,0,0,0.173034,0.173034,8,8,15,15,21,21,58,58,0,0,0,0,0,0,0,0,nonspam
0,1.272727,2,6.923077,1,7,2,56,23,77,59547,40573,1,13,0,0,0.41003,0.361394,6,1,8,9,21,9,51,22,0,0,0,0,0,0,0,0,nonspam
1,8.886079,190.961533,190.961533,22.144068,354,354,525,525,3821,44496,44496,25,25,0,0,0.527041,0.527041,17,17,15,15,44,44,222,222,0,0,0,0,0,0,0,0,spam
1,1344.872192,35738.109375,35738.109375,19.209419,50602,50602,58173,58173,317980,635963,635963,18,18,0.000075,0.000075,0.080446,0.080446,17,17,75,75,265,265,849,849,0.000097,0.000097,0.000094,0.000094,0.000097,0.000097,0.000099,0.000099,spam
1,15.96228,2,2,4.087591,137,137,516,516,5552,340694,340694,2,2,0,0,0.307147,0.307147,10,10,75,75,76,76,339,339,0,0,0,0,0,0,0,0,nonspam
1,59.092968,197.733337,197.733337,23.760269,2678,2678,7456,7456,54514,67298,67298,14,14,0.000001,0.000001,0.154245,0.154245,4,4,13,13,13,13,34,34,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,spam
1,0.014488,1768.375,1768.375,59.111111,9,9,14673,14673,54772,109546,109546,7,7,0,0,3.555107,3.555107,3,3,75,75,619,619,675,675,0,0,0,0,0,0,0,0,spam
0,1.212121,3.5,5.142857,5.857143,6,7,138,10,138,1683,191,1,6,0,0,0.556845,0.119294,4,1,5,5,15,5,24,15,0,0,0,0,0,0,0,0,nonspam
1,0.018204,152.363632,152.363632,42.740742,27,27,102207,102207,102208,114342,114342,22,22,0,0,2.201041,2.201041,10,10,17,17,114,114,642,642,0,0,0,0,0,0,0,0,nonspam
0,2.930258,170.081085,179.189194,38.80851,190,188,211,190,211,3558,1298,36,36,0,0,0.648556,0.655179,5,1,10,8,12,10,120,12,0,0,0,0,0,0,0,0,nonspam
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.087248,9,8.444445,8.111111,12,9,22,12,22,47658,440,1,9,0,0,0.256987,0.002507,3,1,4,4,4,4,59,4,0,0,0,0,0,0,0,0,nonspam
1,1.971303,1462.206909,1462.206909,556.115662,2213,2213,85172,85172,317980,635963,635963,28,28,0.000001,0.000001,0.409183,0.409183,17,17,75,75,619,619,1329,1329,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
0,1.010526,11,10.166667,11.818182,12,11,34,13,34,113,101,11,11,0,0,0.07215,0.000409,2,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,nonspam
1,0.00159,0,0,71.5,2,2,2369,2369,2369,8644,8644,0,0,0,0,3.21706,3.21706,2,2,2,2,31,31,79,79,0,0,0,0,0,0,0,0,nonspam
0,48.193443,244.808517,278.700012,14.9012,1870,1083,4417,1085,2781,635963,5825,93,9,0.000001,0.000002,0.439725,0.249817,17,1,32,1,397,29,797,38,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,nonspam
0,0.103704,1087.625,158.5,5,5,5,14,12,54,885,540,7,3,0,0,0.141955,0.132186,3,3,6,5,12,6,16,12,0,0,0,0,0,0,0,0,nonspam
0,1.763265,13.117647,14.666667,10.043478,4,23,22,27,44,1760,324,17,11,0,0,0.031686,0.385857,4,1,4,5,4,5,4,5,0,0,0,0,0,0,0,0,nonspam
0,2.027778,35.444443,0.5,18.585714,78,70,113,69,113,9590,1239,17,1,0,0,0.336215,0.385052,5,1,6,6,6,6,8,6,0,0,0,0,0,0,0,0,nonspam
1,0.757023,24.529411,24.529411,74.292686,82,82,1051,1051,57171,129743,129743,16,16,0,0,0.447504,0.447504,5,5,12,12,19,19,466,466,0,0,0,0,0,0,0,0,nonspam
1,7.213624,714.5625,714.5625,61.718456,856,856,13604,13604,108771,217543,217543,15,15,0,0,0.348124,0.348124,17,17,27,27,32,32,326,326,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,0.231977,507.416656,507.416656,22.804878,41,41,122,122,11636,50556,50556,23,23,0,0,0.537601,0.537601,6,6,14,14,130,130,486,486,0,0,0,0,0,0,0,0,nonspam
1,0.63587,2.25,2.25,18.375,8,8,18,18,4029,40970,40970,3,3,0,0,1.032261,1.032261,4,4,7,7,7,7,25,25,0,0,0,0,0,0,0,0,nonspam
1,1.004318,18.375,18.375,28.428572,35,35,95,95,983,109581,109581,7,7,0,0,0.269606,0.269606,5,5,7,7,7,7,7,7,0,0,0,0,0,0,0,0,nonspam
0,1.370143,5.625,32.5,23.868422,17,38,516,63,501,122431,7336,8,27,0,0,0.543458,0.260075,9,1,15,12,211,19,534,257,0,0,0,0,0,0,0,0,nonspam
0,0.363636,2,0,1,9,2,118,10,118,2341,256,1,0,0,0,0.311543,0.107161,5,2,9,10,31,10,41,33,0,0,0,0,0,0,0,0,nonspam
1,0.067669,7,7,34.5,2,2,79,79,776,7552,7552,1,1,0,0,0.090267,0.090267,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,0.960591,9.181818,9.181818,18.5,14,14,22,22,468,8212,8212,10,10,0,0,0.296365,0.296365,3,3,6,6,6,6,10,10,0,0,0,0,0,0,0,0,nonspam
0,3.934911,83,58.545456,12.048193,12,83,4007,89,4106,53767,6650,1,10,0,0,2.057875,0.489708,4,1,7,8,139,8,481,170,0,0,0,0,0,0,0,0,nonspam
0,1.671429,11,5.5,4.454545,27,11,79,39,99,64871,12523,1,5,0,0,0.444453,0.234431,17,2,17,17,22,21,89,24,0,0,0,0,0,0,0,0,nonspam
0,85.534081,0,2416,18.35268,1398,3153,29846,3481,9918,300835,86879,0,18,0,0.000001,0.435454,0.233032,17,5,48,15,619,112,1329,253,0,0.000001,0,0.000001,0,0.000001,0,0.000001,nonspam
0,1.776119,5.1,8.666667,4.384615,14,13,22805,38,23273,149404,26643,9,2,0.000001,0.000001,4.005959,0.750149,3,1,9,4,243,9,392,300,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,nonspam
1,0.005144,0,0,101.333336,3,3,3323,3323,29773,164558,164558,0,0,0,0,1.176505,1.176505,3,3,6,6,226,226,342,342,0,0,0,0,0,0,0,0,nonspam
1,0.287879,42.875,42.875,56.312,125,125,43277,43277,78344,250619,250619,8,8,0.000001,0.000001,0.998731,0.998731,17,17,75,75,211,211,583,583,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
0,17.382311,1192.294067,656.799988,17.44021,105,761,39172,752,54395,142622,64871,16,29,0.000001,0.000001,1.801516,0.392941,17,1,40,40,116,37,355,116,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
0,9.130435,3751.199951,22.875,7.354546,7,110,131,97,101,37014,131,5,16,0,0,1.039427,0.237243,4,1,7,1,52,4,458,7,0,0,0,0,0,0,0,0,nonspam
1,0.98441,7.3,7.3,17.799999,15,15,110,110,199,10622,10622,9,9,0,0,0.229766,0.229766,5,5,12,12,15,15,178,178,0,0,0,0,0,0,0,0,nonspam
0,484.954163,31159,1522.668945,34.152912,31199,32149,34069,34069,40668,100603,42489,1,286,0.000009,0.000023,0.258145,0.253181,6,1,7,1,13,7,63,7,0.000011,0.00003,0.000011,0.000031,0.000011,0.000031,0.000011,0.00003,nonspam
1,0.001259,26722.800781,26722.800781,25.375,8,8,234,234,2311,10912,10912,5,5,0,0,0.673422,0.673422,5,5,7,7,12,12,289,289,0,0,0,0,0,0,0,0,nonspam
1,1.333333,3,3,5.75,8,8,16,16,79,4440,4440,3,3,0,0,0.463578,0.463578,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
1,0.365672,1,1,21.799999,5,5,25,25,177,1487,1487,2,2,0,0,0.21892,0.21892,4,4,4,4,10,10,15,15,0,0,0,0,0,0,0,0,nonspam
1,0.564589,0,0,35.880001,25,25,155,155,12794,100603,100603,0,0,0,0,0.432201,0.432201,10,10,19,19,35,35,212,212,0,0,0,0,0,0,0,0,nonspam
1,0.376007,0,0,39,19,19,298,298,3593,22736,22736,0,0,0,0,0.293429,0.293429,9,9,11,11,16,16,43,43,0,0,0,0,0,0,0,0,nonspam
1,0.820847,4,4,14.285714,14,14,101,101,856,45473,45473,4,4,0,0,0.711685,0.711685,7,7,9,9,36,36,122,122,0,0,0,0,0,0,0,0,nonspam
0,0.157895,8,3,29.333334,3,3,9,5,9,2842,17,1,2,0,0,0.084985,0.280296,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,nonspam
1,2.381102,21.571428,21.571428,9.676471,34,34,145,145,288,92932,92932,6,6,0,0,0.537785,0.537785,3,3,6,6,65,65,189,189,0,0,0,0,0,0,0,0,nonspam
0,2.196697,56,43.142857,18.089285,19,56,74,64,76,8412,455,1,21,0,0,0.664469,0.631211,4,1,6,6,6,6,7,6,0,0,0,0,0,0,0,0,nonspam
0,10.70886,8.75,3.625,2.511111,4,45,54,50,54,591,158,7,7,0,0,1.261358,0.298545,2,1,7,2,8,7,47,8,0,0,0,0,0,0,0,0,nonspam
0,0.504202,4.333333,2.25,14.2,6,5,31,40,345,16217,3570,3,3,0,0,0.045694,0.286782,4,2,6,11,6,11,25,15,0,0,0,0,0,0,0,0,nonspam
1,0.308571,1.333333,1.333333,30.4,5,5,11,11,89,347,347,2,2,0,0,0.444239,0.444239,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,1.999331,32.333332,32.333332,14.729167,48,48,332,332,5121,18069,18069,11,11,0,0,1.007838,1.007838,6,6,14,14,64,64,226,226,0,0,0,0,0,0,0,0,nonspam
0,2.494037,21,15.666667,11.777778,50,45,125,71,78344,121983,104972,7,14,0,0,0.380669,0.407424,5,2,11,14,17,14,103,62,0,0,0,0,0,0,0,0,nonspam
1,1.080925,4.166667,4.166667,11.8,10,10,18,18,813,2388,2388,5,5,0,0,0.304961,0.304961,4,4,4,4,4,4,10,10,0,0,0,0,0,0,0,0,nonspam
1,1.203861,28.615385,28.615385,26.128204,39,39,55,55,454,64336,64336,12,12,0,0,0.359839,0.359839,4,4,12,12,19,19,269,269,0,0,0,0,0,0,0,0,nonspam
