L_indegree_mp,L_outdegree_hp,L_outdegree_mp,L_assortativity_mp,L_avgin_of_out_hp,L_avgin_of_out_mp,log_OP_avgin_of_out_hp_mul_outdegree_hp_CP_,log_OP_avgin_of_out_mp_mul_outdegree_mp_CP_,L_avgout_of_in_mp,log_OP_avgout_of_in_hp_mul_indegree_hp_CP_,log_OP_avgout_of_in_mp_mul_indegree_mp_CP_,eq_hp_mp,L_pagerank_hp,L_pagerank_mp,log_OP_indegree_mp_div_pagerank_mp_CP_,log_OP_outdegree_hp_div_pagerank_hp_CP_,log_OP_outdegree_mp_div_pagerank_mp_CP_,L_prsigma_hp,L_prsigma_mp,log_OP_prsigma_hp_div_pagerank_hp_CP_,log_OP_prsigma_mp_div_pagerank_mp_CP_,L_trustrank_hp,L_trustrank_mp,log_OP_trustrank_mp_div_indegree_mp_CP_,L_siteneighbors_1_hp,L_siteneighbors_2_hp,L_siteneighbors_3_hp,L_siteneighbors_4_hp,L_siteneighbors_1_mp,L_siteneighbors_2_mp,L_siteneighbors_3_mp,L_siteneighbors_4_mp,log_OP_siteneighbors_1_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_2_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_3_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_1_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_3_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_4_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_hp_div_siteneighbors_1_hp_CP_,log_OP_siteneighbors_2_mp_div_siteneighbors_1_mp_CP_,log_OP__OP_siteneighbors_2_hp_m_siteneighbors_1_hp_CP__div_pagerank_hp_CP_,log_OP__OP_siteneighbors_2_mp_m_siteneighbors_1_mp_CP__div_pagerank_mp_CP_,siteneighbors_1_hp_div_siteneighbors_1_mp,L_neighbors_2_hp,L_neighbors_4_hp,L_neighbors_2_mp,L_neighbors_3_mp,L_neighbors_4_mp,log_OP_neighbors_2_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_mp_div_pagerank_mp_CP_,log_OP_neighbors_4_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_hp_div_neighbors_2_hp_CP_,log_OP_max_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,log_OP_avg_OP_neighbors_2_hp_div_indegree_hp_neighbors_3_hp_div_neighbors_2_hp_neighbors_4_hp_div_neighbors_3_hp_CP__CP_,log_OP_avg_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,neighbors_3_hp_div_neighbors_3_mp,L_truncatedpagerank_1_hp,L_truncatedpagerank_2_hp,L_truncatedpagerank_3_hp,L_truncatedpagerank_4_hp,L_truncatedpagerank_1_mp,L_truncatedpagerank_2_mp,L_truncatedpagerank_3_mp,L_truncatedpagerank_4_mp,log_OP_truncatedpagerank_1_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_2_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_3_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_4_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_1_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_2_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_3_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_4_mp_div_pagerank_mp_CP_,truncatedpagerank_4_hp_div_truncatedpagerank_3_hp,truncatedpagerank_4_mp_div_truncatedpagerank_3_mp,truncatedpagerank_3_hp_div_truncatedpagerank_2_hp,truncatedpagerank_3_mp_div_truncatedpagerank_2_mp,truncatedpagerank_2_hp_div_truncatedpagerank_1_hp,truncatedpagerank_2_mp_div_truncatedpagerank_1_mp,log_OP_min_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_min_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,class
2.639057,0,0,-0.824593,0,0,0,0,3.36483,6.003887,6.003887,1,-16.97309,-16.97309,19.612148,16.97309,16.97309,-0.130987,-0.130987,16.842104,16.842104,-17.820859,-17.820859,-20.459916,1.609438,2.197225,4.70953,6.415097,1.609438,2.197225,4.70953,6.415097,18.582528,19.170315,21.68262,18.582528,19.170315,21.68262,23.388187,0.587787,0.587787,18.359385,18.359385,1,4.369448,10.353257,4.369448,7.100852,10.353257,21.342538,24.073942,27.326347,2.731404,3.252405,2.748333,2.748333,1,-16.811121,-16.699238,-16.660833,-16.554064,-16.811121,-16.699238,-16.660833,-16.554064,0.16197,0.273852,0.312257,0.419026,0.16197,0.273852,0.312257,0.419026,1.112677,1.112677,1.039152,1.039152,1.118381,1.118381,0.038405,0.038405,0.111882,0.111882,0.086242,0.086242,nonspam
4.779123,0,0,-1.042213,3.583519,3.583519,3.583519,3.583519,5.16421,9.943333,9.943333,1,-17.265959,-17.265959,22.045082,17.265959,17.265959,-0.896323,-0.896323,16.369636,16.369636,-18.628281,-18.628281,-23.407404,2.302585,2.833213,4.454347,4.828314,2.302585,2.833213,4.454347,4.828314,19.568544,20.099172,21.720306,19.568544,20.099172,21.720306,22.094273,0.530628,0.530628,19.211869,19.211869,1,8.421343,11.63252,8.421343,9.654193,11.63252,25.687302,26.920151,28.898479,1.23285,3.642219,2.789899,2.789899,1,-17.121117,-17.098739,-17.083024,-17.066853,-17.121117,-17.098739,-17.083024,-17.066853,0.144842,0.16722,0.182935,0.199106,0.144842,0.16722,0.182935,0.199106,1.016303,1.016303,1.015839,1.015839,1.022631,1.022631,0.015715,0.015715,0.022378,0.022378,0.018093,0.018093,nonspam
5.541264,2.833213,2.833213,0.107527,4.116323,4.116323,6.949537,6.949537,4.019875,9.561138,9.561138,1,-15.554685,-15.554685,21.095949,18.387899,18.387899,0.000095,0.000095,15.55478,15.55478,-16.399336,-16.399336,-21.940599,2.833213,3.688879,5.802118,7.81682,2.833213,3.688879,5.802118,7.81682,18.387899,19.243565,21.356804,18.387899,19.243565,21.356804,23.371505,0.855666,0.855666,18.690179,18.690179,1,10.436143,12.431689,10.436143,11.221262,12.431689,25.990828,26.775947,27.986374,0.785119,4.89488,3.836951,3.836951,1,-15.317362,-15.298408,-15.276142,-15.251296,-15.317362,-15.298408,-15.276142,-15.251296,0.237323,0.256277,0.278543,0.30339,0.237323,0.256277,0.278543,0.30339,1.025158,1.025158,1.022515,1.022515,1.019135,1.019135,0.018954,0.018954,0.024847,0.024847,0.022025,0.022025,nonspam
9.70528,2.995732,2.995732,5.562165,7.598853,7.598853,10.594585,10.594585,3.489973,13.195253,13.195253,1,-11.972801,-11.972801,21.678082,14.968534,14.968534,-1.246675,-1.246675,10.726126,10.726126,-11.231566,-11.231566,-20.936847,2.833213,4.317488,6.428105,7.81682,2.833213,4.317488,6.428105,7.81682,14.806015,16.290289,18.400907,14.806015,16.290289,18.400907,19.789621,1.484275,1.484275,16.033244,16.033244,1,11.97659,13.362896,11.97659,12.669744,13.362896,23.949392,24.642545,25.335697,0.693153,2.27131,1.518207,1.518207,1,-11.812449,-11.790765,-11.780362,-11.767525,-11.812449,-11.790765,-11.780362,-11.767525,0.160352,0.182036,0.192439,0.205276,0.160352,0.182036,0.192439,0.205276,1.012919,1.012919,1.010457,1.010457,1.021921,1.021921,0.010403,0.010403,0.021684,0.021684,0.014986,0.014986,nonspam
1.94591,1.098612,1.098612,-2.424987,0.81093,0.81093,1.909543,1.909543,3.667218,5.613128,5.613128,1,-18.077991,-18.077991,20.023901,19.176603,19.176603,-0.298634,-0.298634,17.779357,17.779357,-19.249134,-19.249134,-21.195044,0.693147,1.098612,4.94876,4.875197,0.693147,1.098612,4.94876,4.875197,18.771138,19.176603,23.026751,18.771138,19.176603,23.026751,22.953188,0.405465,0.405465,18.077991,18.077991,1,6.047372,9.338558,6.047372,6.568078,9.338558,24.125363,24.646069,27.416549,0.520706,4.101462,3.259097,3.259097,1,-17.982264,-17.947274,-17.914488,-17.88349,-17.982264,-17.947274,-17.914488,-17.88349,0.095727,0.130717,0.163502,0.194501,0.095727,0.130717,0.163502,0.194501,1.031484,1.031484,1.033329,1.033329,1.035609,1.035609,0.030999,0.030999,0.03499,0.03499,0.032926,0.032926,nonspam
6.410175,3.091042,3.091042,3.466088,4.72931,4.72931,7.820352,7.820352,2.071184,8.481359,8.481359,1,-14.640346,-14.640346,21.050521,17.731389,17.731389,-0.933987,-0.933987,13.706359,13.706359,-16.034127,-16.034127,-22.444302,2.197225,2.639057,5.351858,6.056784,2.197225,2.639057,5.351858,6.056784,16.837571,17.279403,19.992204,16.837571,17.279403,19.992204,20.69713,0.441833,0.441833,16.249784,16.249784,1,8.437717,11.652722,8.437717,9.248695,11.652722,23.078063,23.889041,26.293068,0.810978,2.404027,1.941766,1.941766,1,-14.678245,-14.727537,-14.796435,-14.862993,-14.678245,-14.727537,-14.796435,-14.862993,-0.037899,-0.087191,-0.156088,-0.222647,-0.037899,-0.087191,-0.156088,-0.222647,0.935608,0.935608,0.933422,0.933422,0.951903,0.951903,-0.068897,-0.068897,-0.049292,-0.049292,-0.061544,-0.061544,nonspam
3.663562,3.044522,3.044522,0.881639,2.984304,2.984304,6.028826,6.028826,2.578662,6.242223,6.242223,1,-16.334385,-16.334385,19.997947,19.378908,19.378908,-0.916573,-0.916573,15.417812,15.417812,-17.731954,-17.731954,-21.395516,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,17.432997,17.432997,17.432997,17.432997,17.432997,17.432997,17.432997,0,0,-50,-50,1,4.127134,7.555905,4.127134,6.311735,7.555905,20.461519,22.64612,23.89029,2.1846,2.1846,1.536645,1.536645,1,-16.2113,-16.200901,-16.182868,-16.170944,-16.2113,-16.200901,-16.182868,-16.170944,0.123085,0.133484,0.151517,0.163441,0.123085,0.133484,0.151517,0.163441,1.011996,1.011996,1.018196,1.018196,1.010453,1.010453,0.010399,0.010399,0.018033,0.018033,0.013457,0.013457,nonspam
5.209486,2.639057,2.639057,1.675799,5.119988,5.119988,7.759045,7.759045,2.955877,8.165364,8.165364,1,-16.119898,-16.119898,21.329384,18.758955,18.758955,-0.616547,-0.616547,15.50335,15.50335,-17.516825,-17.516825,-22.726311,1.098612,1.386294,1.386294,5.129899,1.098612,1.386294,1.386294,5.129899,17.21851,17.506192,17.506192,17.21851,17.506192,17.506192,21.249797,0.287682,0.287682,16.119898,16.119898,1,5.308268,9.297618,5.308268,9.197255,9.297618,21.428166,25.317153,25.417516,3.888987,3.888987,2.8346,2.8346,1,-15.944547,-15.926676,-15.915072,-15.905674,-15.944547,-15.926676,-15.915072,-15.905674,0.175351,0.193222,0.204826,0.214224,0.175351,0.193222,0.204826,0.214224,1.009442,1.009442,1.011671,1.011671,1.018032,1.018032,0.009398,0.009398,0.017871,0.017871,0.012964,0.012964,nonspam
6.111467,3.091042,3.091042,0.559166,7.673708,7.673708,10.764751,10.764751,4.281428,10.392895,10.392895,1,-15.017951,-15.017951,21.129419,18.108994,18.108994,-0.50269,-0.50269,14.515261,14.515261,-15.424351,-15.424351,-21.535818,2.833213,4.317488,6.428105,7.81682,2.833213,4.317488,6.428105,7.81682,17.851165,19.335439,21.446057,17.851165,19.335439,21.446057,22.834771,1.484275,1.484275,19.078394,19.078394,1,10.190282,13.362896,10.190282,12.669744,13.362896,25.208233,27.687695,28.380847,2.479462,4.078814,3.191987,3.191987,1,-14.803494,-14.739493,-14.685841,-14.637462,-14.803494,-14.739493,-14.685841,-14.637462,0.214458,0.278458,0.33211,0.380489,0.214458,0.278458,0.33211,0.380489,1.049569,1.049569,1.055117,1.055117,1.066093,1.066093,0.048379,0.048379,0.064001,0.064001,0.055365,0.055365,nonspam
2.70805,-50,-50,-1.967268,-50,-50,-50,-50,3.759649,6.467699,6.467699,1,-16.934154,-16.934154,19.642205,-50,-50,0.619579,0.619579,17.553733,17.553733,-18.15303,-18.15303,-20.861081,1.609438,1.791759,4.094345,4.94876,1.609438,1.791759,4.094345,4.94876,18.543592,18.725914,21.028499,18.543592,18.725914,21.028499,21.882914,0.182322,0.182322,16.934154,16.934154,1,6.841615,11.518937,6.841615,10.919461,11.518937,23.77577,27.853615,28.453092,4.077845,4.133565,3.715516,3.715516,1,-16.66059,-16.515651,-16.456451,-16.419504,-16.66059,-16.515651,-16.456451,-16.419504,0.273565,0.418503,0.477704,0.514651,0.273565,0.418503,0.477704,0.514651,1.037638,1.037638,1.060988,1.060988,1.155968,1.155968,0.036947,0.036947,0.144938,0.144938,0.081455,0.081455,nonspam
2.197225,1.386294,1.386294,-0.29267,0.955511,0.955511,2.341806,2.341806,2.86537,5.062595,5.062595,1,-17.575769,-17.575769,19.772993,18.962063,18.962063,-1.181375,-1.181375,16.394394,16.394394,-18.974081,-18.974081,-21.171306,1.098612,1.386294,1.386294,1.386294,1.098612,1.386294,1.386294,1.386294,18.674381,18.962063,18.962063,18.674381,18.962063,18.962063,18.962063,0.287682,0.287682,17.575769,17.575769,1,3.091042,10.219247,3.091042,5.940171,10.219247,20.666811,23.51594,27.795015,2.849129,4.279075,3.421989,3.421989,1,-17.456138,-17.424934,-17.398488,-17.376146,-17.456138,-17.424934,-17.398488,-17.376146,0.11963,0.150835,0.177281,0.199623,0.11963,0.150835,0.177281,0.199623,1.022593,1.022593,1.026799,1.026799,1.031696,1.031696,0.022342,0.022342,0.031204,0.031204,0.026671,0.026671,nonspam
6.120297,3.044522,3.044522,2.595148,5.656151,5.656151,8.700673,8.700673,2.876602,8.9969,8.9969,1,-15.361883,-15.361883,21.48218,18.406405,18.406405,-0.87592,-0.87592,14.485963,14.485963,-16.757292,-16.757292,-22.87759,1.098612,1.609438,1.609438,4.060443,1.098612,1.609438,1.609438,4.060443,16.460495,16.971321,16.971321,16.460495,16.971321,16.971321,19.422326,0.510826,0.510826,16.05503,16.05503,1,6.313548,8.929568,6.313548,8.859789,8.929568,21.675431,24.221672,24.29145,2.546241,2.546241,1.612401,1.612401,1,-15.217981,-15.241343,-15.268816,-15.297616,-15.217981,-15.241343,-15.268816,-15.297616,0.143901,0.12054,0.093067,0.064267,0.143901,0.12054,0.093067,0.064267,0.971611,0.971611,0.972901,0.972901,0.976909,0.976909,-0.0288,-0.0288,-0.023362,-0.023362,-0.026542,-0.026542,nonspam
1.386294,-50,-50,-2.643512,-50,-50,-50,-50,3.54818,4.934474,4.934474,1,-19.836331,-19.836331,21.222626,-50,-50,-0.616951,-0.616951,19.21938,19.21938,-19.201343,-19.201343,-20.587638,1.098612,1.098612,1.791759,5.55296,1.098612,1.098612,1.791759,5.55296,20.934943,20.934943,21.628091,20.934943,20.934943,21.628091,25.389291,0,0,-50,-50,1,4.882802,7.193686,4.882802,6.095825,7.193686,24.719133,25.932156,27.030017,1.213023,3.496508,2.574173,2.574173,1,-20.739728,-20.760307,-20.729678,-20.721582,-20.739728,-20.760307,-20.729678,-20.721582,-0.903397,-0.923975,-0.893346,-0.885251,-0.903397,-0.923975,-0.893346,-0.885251,1.008129,1.008129,1.031103,1.031103,0.979632,0.979632,-0.020579,-0.020579,0.030629,0.030629,0.006268,0.006268,nonspam
4.60517,2.302585,2.302585,0.10309,6.378735,6.378735,8.68132,8.68132,2.466403,7.071573,7.071573,1,-14.217322,-14.217322,18.822492,16.519907,16.519907,0.423377,0.423377,14.640699,14.640699,-14.504077,-14.504077,-19.109248,2.302585,3.465736,6.428105,7.81682,2.302585,3.465736,6.428105,7.81682,16.519907,17.683058,20.645427,16.519907,17.683058,20.645427,22.034142,1.163151,1.163151,17.308364,17.308364,1,7.907652,12.614317,7.907652,12.045587,12.614317,22.124974,26.262909,26.831639,4.137935,4.137935,3.41903,3.41903,1,-13.915091,-13.871695,-13.852872,-13.824452,-13.915091,-13.871695,-13.852872,-13.824452,0.302231,0.345627,0.36445,0.39287,0.302231,0.345627,0.36445,0.39287,1.028827,1.028827,1.019002,1.019002,1.044351,1.044351,0.018824,0.018824,0.043396,0.043396,0.030264,0.030264,nonspam
2.70805,2.302585,2.302585,0.176781,2.61274,2.61274,4.915325,4.915325,2.427748,5.135798,5.135798,1,-17.948347,-17.948347,20.656397,20.250932,20.250932,-1.044734,-1.044734,16.903612,16.903612,-19.346479,-19.346479,-22.054529,0,0,0,0,0,0,0,0,17.948347,17.948347,17.948347,17.948347,17.948347,17.948347,17.948347,0,0,-50,-50,1,2.70805,2.70805,2.70805,2.70805,2.70805,20.656397,20.656397,20.656397,0,0,0,0,1,-17.851706,-17.829908,-17.810422,-17.792412,-17.851706,-17.829908,-17.810422,-17.792412,0.09664,0.118438,0.137924,0.155935,0.09664,0.118438,0.137924,0.155935,1.018174,1.018174,1.019677,1.019677,1.022037,1.022037,0.018011,0.018011,0.021798,0.021798,0.019766,0.019766,nonspam
0,0,0,-2.302585,2.639057,2.639057,2.639057,2.639057,3.091042,3.091042,3.091042,1,-20.082725,-20.082725,20.082725,20.082725,20.082725,-50,-50,-50,-50,-21.47717,-21.47717,-21.47717,0,0.693147,0.693147,3.295837,0,0.693147,0.693147,3.295837,20.082725,20.775873,20.775873,20.082725,20.775873,20.775873,23.378562,0.693147,0.693147,20.082725,20.082725,1,1.386294,9.395824,1.386294,5.472271,9.395824,21.46902,25.554996,29.478549,4.085976,4.085976,3.638286,3.638286,1,-21.674524,-21.778919,-21.823692,-21.911293,-21.674524,-21.778919,-21.823692,-21.911293,-1.591799,-1.696194,-1.740967,-1.828568,-1.591799,-1.696194,-1.740967,-1.828568,0.916127,0.916127,0.956214,0.956214,0.90087,0.90087,-0.104395,-0.104395,-0.044773,-0.044773,-0.078607,-0.078607,nonspam
3.583519,2.639057,2.639057,0.36346,2.982309,2.982309,5.621367,5.621367,3.101093,6.684612,6.684612,1,-18.164924,-18.164924,21.748443,20.803981,20.803981,-1.142274,-1.142274,17.02265,17.02265,-19.449502,-19.449502,-23.033021,2.833213,2.995732,3.871201,4.219508,2.833213,2.995732,3.871201,4.219508,20.998137,21.160656,22.036125,20.998137,21.160656,22.036125,22.384432,0.162519,0.162519,19.263536,19.263536,1,5.389072,10.655988,5.389072,7.288244,10.655988,23.553996,25.453168,28.820912,1.899173,3.367744,2.633726,2.633726,1,-18.261434,-18.361438,-18.44834,-18.53156,-18.261434,-18.361438,-18.44834,-18.53156,-0.09651,-0.196514,-0.283416,-0.366636,-0.09651,-0.196514,-0.283416,-0.366636,0.920148,0.920148,0.916767,0.916767,0.904833,0.904833,-0.100004,-0.100004,-0.08322,-0.08322,-0.090016,-0.090016,nonspam
1.386294,1.386294,1.386294,-2.656757,0,0,1.386294,1.386294,5.409411,6.795706,6.795706,1,-19.294588,-19.294588,20.680883,20.680883,20.680883,-1.552054,-1.552054,17.742534,17.742534,-20.690171,-20.690171,-22.076465,1.386294,1.791759,2.397895,4.189655,1.386294,1.791759,2.397895,4.189655,20.680883,21.086348,21.692484,20.680883,21.086348,21.692484,23.484243,0.405465,0.405465,19.987736,19.987736,1,2.833213,10.734024,2.833213,10.686338,10.734024,22.127802,29.980927,30.028613,7.853125,7.853125,6.756569,6.756569,1,-19.599091,-19.870871,-19.936345,-20.068631,-19.599091,-19.870871,-19.936345,-20.068631,-0.304502,-0.576283,-0.641757,-0.774043,-0.304502,-0.576283,-0.641757,-0.774043,0.876091,0.876091,0.936624,0.936624,0.762021,0.762021,-0.271781,-0.271781,-0.065474,-0.065474,-0.152865,-0.152865,nonspam
6.608001,2.564949,2.564949,3.451111,5.979067,5.979067,8.544016,8.544016,2.527508,9.135509,9.135509,1,-14.342175,-14.342175,20.950176,16.907125,16.907125,-0.910657,-0.910657,13.431518,13.431518,-13.310264,-13.310264,-19.918265,2.833213,3.688879,4.584967,7.81682,2.833213,3.688879,4.584967,7.81682,17.175389,18.031055,18.927143,17.175389,18.031055,18.927143,22.158995,0.855666,0.855666,17.47767,17.47767,1,6.829794,11.484485,6.829794,8.989943,11.484485,21.171969,23.332118,25.82666,2.160149,2.494542,1.994107,1.994107,1,-14.171607,-14.139747,-14.116108,-14.094599,-14.171607,-14.139747,-14.116108,-14.094599,0.170568,0.202429,0.226067,0.247577,0.170568,0.202429,0.226067,0.247577,1.021742,1.021742,1.02392,1.02392,1.032373,1.032373,0.021509,0.021509,0.03186,0.03186,0.025679,0.025679,nonspam
5.942799,2.484907,2.484907,2.478509,3.318373,3.318373,5.80328,5.80328,2.841822,8.784622,8.784622,1,-15.229544,-15.229544,21.172343,17.71445,17.71445,-1.004952,-1.004952,14.224592,14.224592,-16.624254,-16.624254,-22.567053,1.386294,1.94591,1.94591,4.094345,1.386294,1.94591,1.94591,4.094345,16.615838,17.175454,17.175454,16.615838,17.175454,17.175454,19.323888,0.559616,0.559616,16.328156,16.328156,1,5.940171,10.077693,5.940171,10.077693,10.077693,21.169715,25.307236,25.307236,4.137522,4.137522,3.070295,3.070295,1,-15.144395,-15.155847,-15.172387,-15.183082,-15.144395,-15.155847,-15.172387,-15.183082,0.085149,0.073696,0.057156,0.046461,0.085149,0.073696,0.057156,0.046461,0.989362,0.989362,0.983596,0.983596,0.988613,0.988613,-0.01654,-0.01654,-0.010695,-0.010695,-0.012893,-0.012893,nonspam
4.290459,0.693147,0.693147,-0.096292,0.693147,0.693147,1.386294,1.386294,4.050712,8.341172,8.341172,1,-16.015901,-16.015901,20.306361,16.709049,16.709049,-0.460502,-0.460502,15.5554,15.5554,-14.937992,-14.937992,-19.228452,2.833213,4.317488,5.983936,6.811244,2.833213,4.317488,5.983936,6.811244,18.849115,20.333389,21.999838,18.849115,20.333389,21.999838,22.827146,1.484275,1.484275,20.076344,20.076344,1,7.503841,12.431689,7.503841,9.727049,12.431689,23.519742,25.74295,28.447591,2.223208,3.213381,2.794205,2.794205,1,-15.945192,-15.974057,-15.992173,-16.034026,-15.945192,-15.974057,-15.992173,-16.034026,0.070709,0.041845,0.023728,-0.018124,0.070709,0.041845,0.023728,-0.018124,0.959011,0.959011,0.982047,0.982047,0.971548,0.971548,-0.041852,-0.041852,-0.018116,-0.018116,-0.029564,-0.029564,nonspam
2.564949,1.386294,1.386294,0.347054,1.648659,1.648659,3.034953,3.034953,2.205735,4.770685,4.770685,1,-17.454331,-17.454331,20.01928,18.840625,18.840625,-1.391913,-1.391913,16.062417,16.062417,-18.653416,-18.653416,-21.218365,0.693147,0.693147,1.098612,4.174387,0.693147,0.693147,1.098612,4.174387,18.147478,18.147478,18.552943,18.147478,18.147478,18.552943,21.628718,0,0,-50,-50,1,2.833213,5.758902,2.833213,3.218876,5.758902,20.287544,20.673206,23.213232,0.385662,2.540026,1.639533,1.639533,1,-17.341101,-17.358157,-17.375392,-17.395391,-17.341101,-17.358157,-17.375392,-17.395391,0.11323,0.096174,0.078939,0.05894,0.11323,0.096174,0.078939,0.05894,0.9802,0.9802,0.982912,0.982912,0.983089,0.983089,-0.019999,-0.019999,-0.017056,-0.017056,-0.018096,-0.018096,nonspam
10.549098,3.433987,3.433987,8.430079,7.764721,7.764721,11.198708,11.198708,1.439354,11.988451,11.988451,1,-10.095945,-10.095945,20.645043,13.529932,13.529932,-1.41692,-1.41692,8.679025,8.679025,-11.493346,-11.493346,-22.042443,1.098612,1.098612,1.098612,1.609438,1.098612,1.098612,1.098612,1.609438,11.194557,11.194557,11.194557,11.194557,11.194557,11.194557,11.705383,0,0,-50,-50,1,10.675377,10.811302,10.675377,10.811302,10.811302,20.771322,20.907248,20.907248,0.135926,0.135926,0.089291,0.089291,1,-10.199159,-10.169665,-10.103361,-10.037289,-10.199159,-10.169665,-10.103361,-10.037289,-0.103214,-0.07372,-0.007416,0.058656,-0.103214,-0.07372,-0.007416,0.058656,1.068304,1.068304,1.068552,1.068552,1.029933,1.029933,0.029494,0.029494,0.066304,0.066304,0.054106,0.054106,nonspam
1.791759,1.098612,1.098612,0.067139,1.098612,1.098612,2.197225,2.197225,1.791759,3.583519,3.583519,1,-18.023374,-18.023374,19.815133,19.121986,19.121986,-1.005339,-1.005339,17.018035,17.018035,-19.421462,-19.421462,-21.213221,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,1.098612,19.121986,19.121986,19.121986,19.121986,19.121986,19.121986,19.121986,0,0,-50,-50,1,2.70805,4.574711,2.70805,3.583519,4.574711,20.731424,21.606893,22.598085,0.875469,0.991192,0.928805,0.928805,1,-17.945894,-17.927762,-17.909894,-17.892759,-17.945894,-17.927762,-17.909894,-17.892759,0.07748,0.095612,0.11348,0.130615,0.07748,0.095612,0.11348,0.130615,1.017283,1.017283,1.018028,1.018028,1.018297,1.018297,0.017136,0.017136,0.018132,0.018132,0.017712,0.017712,nonspam
3.135494,2.302585,2.302585,1.593847,0.405465,0.405465,2.70805,2.70805,1.418383,4.553877,4.553877,1,-16.725813,-16.725813,19.861307,19.028398,19.028398,-1.964486,-1.964486,14.761327,14.761327,-18.121813,-18.121813,-21.257307,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,17.41896,17.41896,17.41896,17.41896,17.41896,17.41896,17.41896,0,0,-50,-50,1,3.663562,7.529406,3.663562,4.94876,7.529406,20.389375,21.674573,24.25522,1.285198,2.580647,1.820061,1.820061,1,-16.691516,-16.710807,-16.778262,-16.81834,-16.691516,-16.710807,-16.778262,-16.81834,0.034297,0.015006,-0.052449,-0.092526,0.034297,0.015006,-0.052449,-0.092526,0.960715,0.960715,0.93477,0.93477,0.980894,0.980894,-0.067455,-0.067455,-0.019291,-0.019291,-0.04208,-0.04208,nonspam
4.060443,2.944439,2.944439,-0.68966,5.992714,5.992714,8.937153,8.937153,3.006877,7.06732,7.06732,1,-17.245993,-17.245993,21.306436,20.190432,20.190432,-0.475092,-0.475092,16.770901,16.770901,-18.642997,-18.642997,-22.70344,0,0,0,0,0,0,0,0,17.245993,17.245993,17.245993,17.245993,17.245993,17.245993,17.245993,0,0,-50,-50,1,3.89182,3.89182,3.89182,3.89182,3.89182,21.137813,21.137813,21.137813,0,0,-0.05311,-0.05311,1,-17.134106,-17.120357,-17.113883,-17.107728,-17.134106,-17.120357,-17.113883,-17.107728,0.111887,0.125636,0.13211,0.138265,0.111887,0.125636,0.13211,0.138265,1.006175,1.006175,1.006495,1.006495,1.013844,1.013844,0.006156,0.006156,0.013749,0.013749,0.008799,0.008799,nonspam
